Date,trfee,trfeevar,Value
11/25/2017,265.9195691,29.32871933,233.5364872
11/24/2017,205.6152497,-33.7358896,265.9195691
11/23/2017,310.2965518,-5.690148422,205.6152497
11/22/2017,329.0181743,32.96696643,310.2965518
11/21/2017,247.4435441,-14.67122455,329.0181743
11/20/2017,289.9883924,-27.71369468,247.4435441
11/19/2017,401.1664327,-20.18816135,289.9883924
11/18/2017,502.6402592,-16.71384222,401.1664327
11/17/2017,603.509962,-1.882159679,502.6402592
11/16/2017,615.0868792,-21.48357622,603.509962
11/15/2017,783.3862644,34.23101685,615.0868792
11/14/2017,583.6104671,84.07061225,783.3862644
11/13/2017,317.0579268,-0.911023977,583.6104671
11/12/2017,319.9729572,-11.44576694,317.0579268
11/11/2017,361.32994,17.98462188,319.9729572
11/10/2017,306.2517252,4.12216434,361.32994
11/9/2017,294.127314,22.38074695,306.2517252
11/8/2017,240.3378973,21.59378506,294.127314
11/7/2017,197.6563993,-27.66455798,240.3378973
11/6/2017,273.249729,0.543053107,197.6563993
11/5/2017,271.7738527,-2.095509729,273.249729
11/4/2017,277.5907948,26.66548925,271.7738527
11/3/2017,219.1526646,-5.494872576,277.5907948
11/2/2017,231.8949993,-12.02468144,219.1526646
11/1/2017,263.5909742,-5.474542122,231.8949993
10/31/2017,278.857125,59.31207943,263.5909742
10/30/2017,175.0382808,5.022468616,278.857125
10/29/2017,166.66746,47.95090475,175.0382808
10/28/2017,112.6505176,-20.65489016,166.66746
10/27/2017,141.9753754,-28.93789929,112.6505176
10/26/2017,199.7905691,7.620070544,141.9753754
10/25/2017,185.6443395,19.51460283,199.7905691
10/24/2017,155.3319302,-7.412273341,185.6443395
10/23/2017,167.7673012,3.577679889,155.3319302
10/22/2017,161.9724456,-15.424563,167.7673012
10/21/2017,191.5123957,-0.359139607,161.9724456
10/20/2017,192.2026716,-8.097356573,191.5123957
10/19/2017,209.1372614,8.126276652,192.2026716
10/18/2017,193.4194609,18.87569111,209.1372614
10/17/2017,162.7073282,-28.51034889,193.4194609
10/16/2017,227.5956389,-19.15890504,162.7073282
10/15/2017,281.5345822,61.41694551,227.5956389
10/14/2017,174.4145147,17.71013749,281.5345822
10/13/2017,148.1728918,-11.41069134,174.4145147
10/12/2017,167.2582099,11.99752576,148.1728918
10/11/2017,149.3409866,33.58291171,167.2582099
10/10/2017,111.7964751,3.309053326,149.3409866
10/9/2017,108.2155643,-27.3824377,111.7964751
10/8/2017,149.0212022,-7.061705564,108.2155643
10/7/2017,160.3442403,17.26827835,149.0212022
10/6/2017,136.732834,-10.35935693,160.3442403
10/5/2017,152.5344188,-15.48086637,136.732834
10/4/2017,180.47324,51.59003563,152.5344188
10/3/2017,119.0534979,17.36177729,180.47324
10/2/2017,101.4414579,-12.04408573,119.0534979
10/1/2017,115.3321625,-14.22031383,101.4414579
9/30/2017,134.4516022,-6.304623895,115.3321625
9/29/2017,143.4986526,-4.388800959,134.4516022
9/28/2017,150.0856113,1.842373229,143.4986526
9/27/2017,147.3704968,76.12208461,150.0856113
9/26/2017,83.67519444,-16.06953782,147.3704968
9/25/2017,99.69585805,-14.90925966,83.67519444
9/24/2017,117.1641681,-14.07028873,99.69585805
9/23/2017,136.3488442,-6.870002606,117.1641681
9/22/2017,146.4070095,-15.71437482,136.3488442
9/21/2017,173.7034153,3.205618101,146.4070095
9/20/2017,168.3081004,69.30588766,173.7034153
9/19/2017,99.41066001,-17.10100128,168.3081004
9/18/2017,119.9178055,835.4333714,99.41066001
9/17/2017,12.81949192,-91.66130749,119.9178055
9/16/2017,153.7350359,14.95799505,12.81949192
9/15/2017,133.7314867,-10.19184593,153.7350359
9/14/2017,148.9079562,-6.777446069,133.7314867
9/13/2017,159.7338304,11.51605168,148.9079562
9/12/2017,143.23842,-1.11286965,159.7338304
9/11/2017,144.8504163,-33.48337231,143.23842
9/10/2017,217.7657246,-15.37682318,144.8504163
9/9/2017,257.3357948,-5.599446094,217.7657246
9/8/2017,272.599878,-3.300733101,257.3357948
9/7/2017,281.9048031,-13.36713352,272.599878
9/6/2017,325.4016802,36.07431491,281.9048031
9/5/2017,239.1352699,-17.68128086,325.4016802
9/4/2017,290.4992599,-24.10050241,239.1352699
9/3/2017,382.7420064,-7.37458662,290.4992599
9/2/2017,413.2148969,6.362296885,382.7420064
9/1/2017,388.4975306,-15.8659452,413.2148969
8/31/2017,461.7601417,22.10111948,388.4975306
8/30/2017,378.1784668,5.388360317,461.7601417
8/29/2017,358.8427277,-15.62857831,378.1784668
8/28/2017,425.3131221,-0.11806915,358.8427277
8/27/2017,425.8158792,10.31521347,425.3131221
8/26/2017,385.9992342,-28.77857652,425.8158792
8/25/2017,541.9706815,62.17696632,385.9992342
8/24/2017,334.1847451,12.15571783,541.9706815
8/23/2017,297.9649648,42.57925087,334.1847451
8/22/2017,208.9819963,-21.40928034,297.9649648
8/21/2017,265.9117987,-21.31900651,208.9819963
8/20/2017,337.9619231,-7.487873458,265.9117987
8/19/2017,365.3163491,5.119441763,337.9619231
8/18/2017,347.5250086,-0.834746981,365.3163491
8/17/2017,350.4503826,40.6367873,347.5250086
8/16/2017,249.1882738,31.35148347,350.4503826
8/15/2017,189.7110465,-9.983922122,249.1882738
8/14/2017,210.7524022,-10.29701878,189.7110465
8/13/2017,234.9447023,21.61579969,210.7524022
8/12/2017,193.1860029,22.30684585,234.9447023
8/11/2017,157.9519131,-0.698588992,193.1860029
8/10/2017,159.0631105,30.56528844,157.9519131
8/9/2017,121.8264918,38.58660199,159.0631105
8/8/2017,87.90639938,-22.5949754,121.8264918
8/7/2017,113.566787,0.084207014,87.90639938
8/6/2017,113.4712362,-8.569063481,113.566787
8/5/2017,124.1059542,-4.91047744,113.4712362
8/4/2017,130.5148568,71.85077625,124.1059542
8/3/2017,75.94662047,-61.02680642,130.5148568
8/2/2017,194.8688662,41.08988558,75.94662047
8/1/2017,138.1168221,-11.72763064,194.8688662
7/31/2017,156.4666532,-16.96356502,138.1168221
7/30/2017,188.4313233,13.32812761,156.4666532
7/29/2017,166.2705696,-0.754619476,188.4313233
7/28/2017,167.53482,-0.568636882,166.2705696
7/27/2017,168.4929329,0.91601027,167.53482
7/26/2017,166.9635298,33.16925123,168.4929329
7/25/2017,125.3769382,-26.69597986,166.9635298
7/24/2017,171.0369199,-31.51392366,125.3769382
7/23/2017,249.7396976,8.927162828,171.0369199
7/22/2017,229.2721954,13.72502458,249.7396976
7/21/2017,201.6022386,-10.2068356,229.2721954
7/20/2017,224.5184697,13.3722239,201.6022386
7/19/2017,198.0365754,18.63555238,224.5184697
7/18/2017,166.9285231,-55.88074959,198.0365754
7/17/2017,378.3575685,75.67169977,166.9285231
7/16/2017,215.3776442,2.17631719,378.3575685
7/15/2017,210.7901812,-5.199780516,215.3776442
7/14/2017,222.3519971,7.118265834,210.7901812
7/13/2017,207.5761732,0.974676559,222.3519971
7/12/2017,205.5725062,30.74800024,207.5761732
7/11/2017,157.2280309,-18.2856739,205.5725062
7/10/2017,192.4118308,-20.04684665,157.2280309
7/9/2017,240.6557125,-0.358103053,192.4118308
7/8/2017,241.5206051,6.952325819,240.6557125
7/7/2017,225.8208069,-23.17302249,241.5206051
7/6/2017,293.9342587,3.786636401,225.8208069
7/5/2017,283.2101212,0,293.9342587
7/4/2017,283.2101212,43.13692416,283.2101212
7/3/2017,197.8595829,-44.60382246,283.2101212
7/2/2017,357.1719056,4.619608429,197.8595829
7/1/2017,341.4005376,-11.52218,357.1719056
6/30/2017,385.8600241,4.883541434,341.4005376
6/29/2017,367.893779,-1.909791061,385.8600241
6/28/2017,375.0565759,44.9839252,367.893779
6/27/2017,258.6883859,-15.79396508,375.0565759
6/26/2017,307.2088434,-9.367155703,258.6883859
6/25/2017,338.9597289,-24.18790759,307.2088434
6/24/2017,447.1050965,-3.37118774,338.9597289
6/23/2017,462.7037072,19.22729815,447.1050965
6/22/2017,388.0853751,0.238279217,462.7037072
6/21/2017,387.1628465,39.26941792,388.0853751
6/20/2017,277.9955946,-10.7266875,387.1628465
6/19/2017,311.3983192,-17.03818803,277.9955946
6/18/2017,375.3513958,-13.79227954,311.3983192
6/17/2017,435.4034578,-4.252639609,375.3513958
6/16/2017,454.741996,-5.151383265,435.4034578
6/15/2017,479.4397764,16.97522644,454.741996
6/14/2017,409.8643713,15.09156572,479.4397764
6/13/2017,356.1202498,-8.89829226,409.8643713
6/12/2017,390.9040331,-14.192663,356.1202498
6/11/2017,455.5601499,-7.216085792,390.9040331
6/10/2017,490.9904414,-26.51296352,455.5601499
6/9/2017,668.1320474,30.66344964,490.9904414
6/8/2017,511.3381356,7.550951052,668.1320474
6/7/2017,475.4380418,7.566736175,511.3381356
6/6/2017,441.9935556,-18.9964666,475.4380418
6/5/2017,545.6472539,16.05764414,441.9935556
6/4/2017,470.15193,-17.38241468,545.6472539
6/3/2017,569.0700451,-0.236634353,470.15193
6/2/2017,570.4198544,-3.053775668,569.0700451
6/1/2017,588.387901,18.8892001,570.4198544
5/31/2017,494.9044156,17.41921548,588.387901
5/30/2017,421.48503,-20.29824977,494.9044156
5/29/2017,528.8278222,12.56535628,421.48503
5/28/2017,469.7962497,-5.829701347,528.8278222
5/27/2017,498.8794305,5.484715332,469.7962497
5/26/2017,472.9400169,0.972802779,498.8794305
5/25/2017,468.3835685,15.1843949,472.9400169
5/24/2017,406.6380424,15.26398754,468.3835685
5/23/2017,352.7884564,-9.017421115,406.6380424
5/22/2017,387.7538543,-12.4337389,352.7884564
5/21/2017,442.811934,12.95605779,387.7538543
5/20/2017,392.0214132,-19.32655275,442.811934
5/19/2017,485.9361122,41.50360191,392.0214132
5/18/2017,343.4090056,4.920577372,485.9361122
5/17/2017,327.3037703,10.02686718,343.4090056
5/16/2017,297.4762244,-1.234477153,327.3037703
5/15/2017,301.1944005,-6.47605578,297.4762244
5/14/2017,322.0505754,15.1907545,301.1944005
5/13/2017,279.5802291,-7.809913118,322.0505754
5/12/2017,303.264959,0.100153084,279.5802291
5/11/2017,302.9615336,-4.262296802,303.264959
5/10/2017,316.4495528,14.22697339,302.9615336
5/9/2017,277.0357503,-6.587887879,316.4495528
5/8/2017,296.5736927,13.49423321,277.0357503
5/7/2017,261.3116845,-14.9087073,296.5736927
5/6/2017,307.0956807,24.15748174,261.3116845
5/5/2017,247.3436771,-9.29148312,307.0956807
5/4/2017,272.6796618,19.72821955,247.3436771
5/3/2017,227.7488656,14.2700131,272.6796618
5/2/2017,199.3076394,-22.25978046,227.7488656
5/1/2017,256.3764812,2.680300149,199.3076394
4/30/2017,249.6841954,-2.637235773,256.3764812
4/29/2017,256.4473157,1.025685605,249.6841954
4/28/2017,253.8436777,-6.547096385,256.4473157
4/27/2017,271.6273843,44.5123379,253.8436777
4/26/2017,187.9613798,10.77854129,271.6273843
4/25/2017,169.6730952,-5.91515578,187.9613798
4/24/2017,180.3405178,-26.20761748,169.6730952
4/23/2017,244.3890705,6.294072874,180.3405178
4/22/2017,229.9178721,9.730623306,244.3890705
4/21/2017,209.5293594,-4.848855838,229.9178721
4/20/2017,220.2068733,21.84412635,209.5293594
4/19/2017,180.7283452,13.76846337,220.2068733
4/18/2017,158.8562769,-21.58049145,180.7283452
4/17/2017,202.5723953,-13.97632321,158.8562769
4/16/2017,235.4844653,8.684642111,202.5723953
4/15/2017,216.6676549,2.126953793,235.4844653
4/14/2017,212.1552116,-6.269791546,216.6676549
4/13/2017,226.3466764,13.95106978,212.1552116
4/12/2017,198.6349727,18.19303854,226.3466764
4/11/2017,168.0597903,-2.07049001,198.6349727
4/10/2017,171.6130208,-23.77727499,168.0597903
4/9/2017,225.1467928,1.545655448,171.6130208
4/8/2017,221.7197691,-6.169670243,225.1467928
4/7/2017,236.2986144,17.970673,221.7197691
4/6/2017,200.3028451,-9.381297883,236.2986144
4/5/2017,221.03919,22.29920644,200.3028451
4/4/2017,180.7364057,-5.196228438,221.03919
4/3/2017,190.6426324,-12.25825728,180.7364057
4/2/2017,217.2770069,6.820164248,190.6426324
4/1/2017,203.4044868,-4.476142811,217.2770069
3/31/2017,212.9357972,-8.698144669,203.4044868
3/30/2017,233.2217636,19.69679239,212.9357972
3/29/2017,194.8437873,25.98871772,233.2217636
3/28/2017,154.6517743,-15.03006991,194.8437873
3/27/2017,182.0076516,-21.39613167,154.6517743
3/26/2017,231.5505018,-1.884580836,182.0076516
3/25/2017,235.9980763,-12.37007567,231.5505018
3/24/2017,269.3121992,8.31558369,235.9980763
3/23/2017,248.6366135,3.101178555,269.3121992
3/22/2017,241.1578771,13.08861833,248.6366135
3/21/2017,213.2468154,-1.755703606,241.1578771
3/20/2017,217.0577053,-11.25615226,213.2468154
3/19/2017,244.5890175,-7.54581154,217.0577053
3/18/2017,264.5515813,11.97712612,244.5890175
3/17/2017,236.2550196,-7.904166396,264.5515813
3/16/2017,256.5317131,16.20866946,236.2550196
3/15/2017,220.7509253,15.80145594,256.5317131
3/14/2017,190.6287995,-12.42210746,220.7509253
3/13/2017,217.6677173,-15.60583704,190.6287995
3/12/2017,257.9179764,8.977069571,217.6677173
3/11/2017,236.6717855,1.25829531,257.9179764
3/10/2017,233.7307623,-13.35986028,236.6717855
3/9/2017,269.771913,12.88428162,233.7307623
3/8/2017,238.9809361,10.28386831,269.771913
3/7/2017,216.6961857,-2.770918075,238.9809361
3/6/2017,222.8717802,-14.17645654,216.6961857
3/5/2017,259.6860619,2.957428354,222.8717802
3/4/2017,252.2266397,9.859417493,259.6860619
3/3/2017,229.5903669,0.975889635,252.2266397
3/2/2017,227.3714723,16.36953089,229.5903669
3/1/2017,195.3874614,21.22870759,227.3714723
2/28/2017,161.1726012,-15.75061181,195.3874614
2/27/2017,191.30418,-17.04604605,161.1726012
2/26/2017,230.6149024,8.958069926,191.30418
2/25/2017,211.6547242,15.49687385,230.6149024
2/24/2017,183.2558036,10.51684924,211.6547242
2/23/2017,165.8170721,3.691394849,183.2558036
2/22/2017,159.9140144,23.53935844,165.8170721
2/21/2017,129.4437792,-15.5987285,159.9140144
2/20/2017,153.3670961,-7.523513573,129.4437792
2/19/2017,165.8444239,-2.974349058,153.3670961
2/18/2017,170.9284321,27.51200866,165.8444239
2/17/2017,134.0488899,-4.92400963,170.9284321
2/16/2017,140.9913159,3.084608464,134.0488899
2/15/2017,136.7724222,33.1214085,140.9913159
2/14/2017,102.7426195,-12.24580552,136.7724222
2/13/2017,117.0800098,-17.03055616,102.7426195
2/12/2017,141.1122027,-18.98748687,117.0800098
2/11/2017,174.1856872,10.84397161,141.1122027
2/10/2017,157.144935,-7.971444425,174.1856872
2/9/2017,170.7567114,10.21525142,157.144935
2/8/2017,154.9302018,13.76977947,170.7567114
2/7/2017,136.1786957,-2.277910807,154.9302018
2/6/2017,139.3530335,-14.20268571,136.1786957
2/5/2017,162.421207,14.13954684,139.3530335
2/4/2017,142.3005536,-8.143750274,162.421207
2/3/2017,154.9165724,6.353757046,142.3005536
2/2/2017,145.6615889,6.008253266,154.9165724
2/1/2017,137.4058948,14.65989589,145.6615889
1/31/2017,119.8377983,-2.201223711,137.4058948
1/30/2017,122.5350693,7.445698063,119.8377983
1/29/2017,114.0437184,-8.902710935,122.5350693
1/28/2017,125.1889266,-7.682422701,114.0437184
1/27/2017,135.6068154,-5.279491487,125.1889266
1/26/2017,143.1652105,29.95806397,135.6068154
1/25/2017,110.1626218,26.45674324,143.1652105
1/24/2017,87.1148655,-7.902311196,110.1626218
1/23/2017,94.58963263,-9.785444007,87.1148655
1/22/2017,104.849635,-6.713865407,94.58963263
1/21/2017,112.3957332,3.476093905,104.849635
1/20/2017,108.62,-0.703903465,112.3957332
1/19/2017,109.39,5.548050946,108.62
1/18/2017,103.64,26.05205546,109.39
1/17/2017,82.22,-5.331030512,103.64
1/16/2017,86.85,-11.28702758,82.22
1/15/2017,97.9,-7.945463094,86.85
1/14/2017,106.35,-4.891790377,97.9
1/13/2017,111.82,-6.770051693,106.35
1/12/2017,119.94,17.54214034,111.82
1/11/2017,102.04,11.83691363,119.94
1/10/2017,91.24,-14.83244656,102.04
1/9/2017,107.13,-16.15402677,91.24
1/8/2017,127.77,11.11400991,107.13
1/7/2017,114.99,-41.2507025,127.77
1/6/2017,195.73,66.5787234,114.99
1/5/2017,117.5,3.160667252,195.73
1/4/2017,113.9,75.04226218,117.5
1/3/2017,65.07,-20.9548105,113.9
1/2/2017,82.32,-17.93440335,65.07
1/1/2017,100.31,-6.453417887,82.32
12/31/2016,107.23,2.759942501,100.31
12/30/2016,104.35,4.842760977,107.23
12/29/2016,99.53,13.14084347,104.35
12/28/2016,87.97,40.48227403,99.53
12/27/2016,62.62,-25.0777698,87.97
12/26/2016,83.58,-16.81926752,62.62
12/25/2016,100.48,-5.359329377,83.58
12/24/2016,106.17,-7.613992342,100.48
12/23/2016,114.92,12.75510204,106.17
12/22/2016,101.92,-2.655205349,114.92
12/21/2016,104.7,29.56317287,101.92
12/20/2016,80.81,-1.040901298,104.7
12/19/2016,81.66,-16.30624167,80.81
12/18/2016,97.57,-2.847754655,81.66
12/17/2016,100.43,5.916473318,97.57
12/16/2016,94.82,-2.898105479,100.43
12/15/2016,97.65,4.864690722,94.82
12/14/2016,93.12,0,97.65
12/13/2016,93.12,7.231690465,93.12
12/12/2016,86.84,-9.823468328,93.12
12/11/2016,96.3,0.072742388,86.84
12/10/2016,96.23,-10.69141531,96.3
12/9/2016,107.75,-9.809994141,96.23
12/8/2016,119.47,12.580098,107.75
12/7/2016,106.12,14.56331642,119.47
12/6/2016,92.63,-8.405023237,106.12
12/5/2016,101.13,-16.65567826,92.63
12/4/2016,121.34,18.14995131,101.13
12/3/2016,102.7,3.153877059,121.34
12/2/2016,99.56,-2.896713157,102.7
12/1/2016,102.53,-6.425116364,99.56
11/30/2016,109.57,35.021565,102.53
11/29/2016,81.15,-20.92955276,109.57
11/28/2016,102.63,-25.66813935,81.15
11/27/2016,138.07,0.648782621,102.63
11/26/2016,137.18,25.91096833,138.07
11/25/2016,108.95,7.318754925,137.18
11/24/2016,101.52,6.314797361,108.95
11/23/2016,95.49,29.56580733,101.52
11/22/2016,73.7,2.16246188,95.49
11/21/2016,72.14,-13.64615753,73.7
11/20/2016,83.54,-6.166460744,72.14
11/19/2016,89.03,11.65036368,83.54
11/18/2016,79.74,-2.099447514,89.03
11/17/2016,81.45,2.556031226,79.74
11/16/2016,79.42,25.76405384,81.45
11/15/2016,63.15,-4.158445895,79.42
11/14/2016,65.89,-9.417102007,63.15
11/13/2016,72.74,-11.60529834,65.89
11/12/2016,82.29,-1.719813687,72.74
11/11/2016,83.73,-6.18487395,82.29
11/10/2016,89.25,-2.213213542,83.73
11/9/2016,91.27,27.17012679,89.25
11/8/2016,71.77,-3.74195279,91.27
11/7/2016,74.56,-11.58543816,71.77
11/6/2016,84.33,6.450391315,74.56
11/5/2016,79.22,-0.377263581,84.33
11/4/2016,79.52,0.811359026,79.22
11/3/2016,78.88,3.381389253,79.52
11/2/2016,76.3,21.18805591,78.88
11/1/2016,62.96,-13.94204483,76.3
10/31/2016,73.16,-10.97590655,62.96
10/30/2016,82.18,-25.99063401,73.16
10/29/2016,111.04,-11.2106189,82.18
10/28/2016,125.06,26.20849733,111.04
10/27/2016,99.09,22.12225783,125.06
10/26/2016,81.14,20.22521855,99.09
10/25/2016,67.49,1.30591414,81.14
10/24/2016,66.62,-12.43427971,67.49
10/23/2016,76.08,-14.81357071,66.62
10/22/2016,89.31,41.64948454,76.08
10/21/2016,63.05,-18.3713102,89.31
10/20/2016,77.24,6.626173385,63.05
10/19/2016,72.44,25.89502954,77.24
10/18/2016,57.54,-8.083067093,72.44
10/17/2016,62.6,-7.954712542,57.54
10/16/2016,68.01,1.325983313,62.6
10/15/2016,67.12,-2.766912936,68.01
10/14/2016,69.03,-14.51393189,67.12
10/13/2016,80.75,18.15920398,69.03
10/12/2016,68.34,17.28162004,80.75
10/11/2016,58.27,-13.68686121,68.34
10/10/2016,67.51,-7.177230854,58.27
10/9/2016,72.73,-6.420483788,67.51
10/8/2016,77.72,6.802253676,72.73
10/7/2016,72.77,2.449669154,77.72
10/6/2016,71.03,-6.119481893,72.77
10/5/2016,75.66,41.63234744,71.03
10/4/2016,53.42,-9.041375788,75.66
10/3/2016,58.73,-14.20014609,53.42
10/2/2016,68.45,-0.116737195,58.73
10/1/2016,68.53,5.854185975,68.45
9/30/2016,64.74,1.74446016,68.53
9/29/2016,63.63,5.138797092,64.74
9/28/2016,60.52,21.04,63.63
9/27/2016,50,-15.92399529,60.52
9/26/2016,59.47,-0.965861782,50
9/25/2016,60.05,-4.257015306,59.47
9/24/2016,62.72,-3.448275862,60.05
9/23/2016,64.96,-6.316700317,62.72
9/22/2016,69.34,4.869933454,64.96
9/21/2016,66.12,24.70765749,69.34
9/20/2016,53.02,-7.999305917,66.12
9/19/2016,57.63,-10.7203718,53.02
9/18/2016,64.55,8.142067348,57.63
9/17/2016,59.69,-4.281590763,64.55
9/16/2016,62.36,-8.803743785,59.69
9/15/2016,68.38,22.28183119,62.36
9/14/2016,55.92,17.90006325,68.38
9/13/2016,47.43,-7.272727273,55.92
9/12/2016,51.15,-20.20280811,47.43
9/11/2016,64.1,7.55033557,51.15
9/10/2016,59.6,-6.52446675,64.1
9/9/2016,63.76,5.127782358,59.6
9/8/2016,60.65,-3.791243655,63.76
9/7/2016,63.04,35.19193652,60.65
9/6/2016,46.63,-9.526581296,63.04
9/5/2016,51.54,-10.09942439,46.63
9/4/2016,57.33,-10.01412651,51.54
9/3/2016,63.71,1.594642003,57.33
9/2/2016,62.71,-8.184480234,63.71
9/1/2016,68.3,6.105328569,62.71
8/31/2016,64.37,31.6090779,68.3
8/30/2016,48.91,-11.82621237,64.37
8/29/2016,55.47,-11.16271621,48.91
8/28/2016,62.44,-3.358613218,55.47
8/27/2016,64.61,-1.688983567,62.44
8/26/2016,65.72,-2.852919438,64.61
8/25/2016,67.65,2.37590799,65.72
8/24/2016,66.08,30.43821555,67.65
8/23/2016,50.66,-18.06566392,66.08
8/22/2016,61.83,-23.46825102,50.66
8/21/2016,80.79,5.649274225,61.83
8/20/2016,76.47,3.716262037,80.79
8/19/2016,73.73,-12.52817653,76.47
8/18/2016,84.29,23.33918642,73.73
8/17/2016,68.34,10.76175041,84.29
8/16/2016,61.7,-3.20050204,68.34
8/15/2016,63.74,-9.920859243,61.7
8/14/2016,70.76,-11.46146146,63.74
8/13/2016,79.92,5.532813944,70.76
8/12/2016,75.73,0.597768332,79.92
8/11/2016,75.28,-13.1518228,75.73
8/10/2016,86.68,29.41176471,75.28
8/9/2016,66.98,11.76372435,86.68
8/8/2016,59.93,-19.61099933,66.98
8/7/2016,74.55,7.219905077,59.93
8/6/2016,69.53,-9.32446531,74.55
8/5/2016,76.68,-6.201834862,69.53
8/4/2016,81.75,11.72611726,76.68
8/3/2016,73.17,0.854583046,81.75
8/2/2016,72.55,10.39257456,73.17
8/1/2016,65.72,-9.050650429,72.55
7/31/2016,72.26,-0.138197899,65.72
7/30/2016,72.36,-3.404084902,72.26
7/29/2016,74.91,5.820031078,72.36
7/28/2016,70.79,1.331233896,74.91
7/27/2016,69.86,35.72955119,70.79
7/26/2016,51.47,-14.2595369,69.86
7/25/2016,60.03,-7.915324436,51.47
7/24/2016,65.19,7.912597252,60.03
7/23/2016,60.41,-5.888767721,65.19
7/22/2016,64.19,3.766569673,60.41
7/21/2016,61.86,3.635449824,64.19
7/20/2016,59.69,24.69187382,61.86
7/19/2016,47.87,-5.52595224,59.69
7/18/2016,50.67,-8.2397682,47.87
7/17/2016,55.22,-5.412812607,50.67
7/16/2016,58.38,9.019607843,55.22
7/15/2016,53.55,4.651162791,58.38
7/14/2016,51.17,-10.74481074,53.55
7/13/2016,57.33,48.67738589,51.17
7/12/2016,38.56,-18.64978903,57.33
7/11/2016,47.4,-17.20524017,38.56
7/10/2016,57.25,0.810001761,47.4
7/9/2016,56.79,2.011855578,57.25
7/8/2016,55.67,-0.357973868,56.79
7/7/2016,55.87,1.323902793,55.67
7/6/2016,55.14,21.2667693,55.87
7/5/2016,45.47,-14.07785336,55.14
7/4/2016,52.92,-10.07646559,45.47
7/3/2016,58.85,-5.84,52.92
7/2/2016,62.5,1.329442283,58.85
7/1/2016,61.68,5.435897436,62.5
6/30/2016,58.5,-5.309161541,61.68
6/29/2016,61.78,12.26603671,58.5
6/28/2016,55.03,-11.82502804,61.78
6/27/2016,62.41,-16.12686467,55.03
6/26/2016,74.41,-1.181938911,62.41
6/25/2016,75.3,-4.502219404,74.41
6/24/2016,78.85,3.36916623,75.3
6/23/2016,76.28,-0.638270158,78.85
6/22/2016,76.77,21.58694964,76.28
6/21/2016,63.14,-10.84439424,76.77
6/20/2016,70.82,-10.24081115,63.14
6/19/2016,78.9,-4.119577105,70.82
6/18/2016,82.29,-2.68448439,78.9
6/17/2016,84.56,21.04208417,82.29
6/16/2016,69.86,79.76313904,84.56
6/15/2016,38.86224972,-25.87051518,69.86
6/14/2016,52.42482099,13.36250208,38.86224972
6/13/2016,46.24529278,-12.43450111,52.42482099
6/12/2016,52.81223012,-0.757822999,46.24529278
6/11/2016,53.21550949,5.565760394,52.81223012
6/10/2016,50.40981971,-10.79562386,53.21550949
6/9/2016,56.5104784,8.383103219,50.40981971
6/8/2016,52.13956486,17.52643598,56.5104784
6/7/2016,44.3641164,-4.477670483,52.13956486
6/6/2016,46.44371282,-15.08843608,44.3641164
6/5/2016,54.69656979,-6.55781069,46.44371282
6/4/2016,58.53519721,4.183003128,54.69656979
6/3/2016,56.18497783,7.34770525,58.53519721
6/2/2016,52.33924442,-9.529005951,56.18497783
6/1/2016,57.85196125,20.56142241,52.33924442
5/31/2016,47.98546674,-8.3228734,57.85196125
5/30/2016,52.34180926,-26.16692942,47.98546674
5/29/2016,70.89209327,27.374292,52.34180926
5/28/2016,55.65651605,-7.047402954,70.89209327
5/27/2016,59.87623565,0.579340821,55.65651605
5/26/2016,59.53134626,8.759967731,59.87623565
5/25/2016,54.73645083,26.68216148,59.53134626
5/24/2016,43.20770201,-23.9657654,54.73645083
5/23/2016,56.82664163,10.15855127,43.20770201
5/22/2016,51.58622819,-6.189271856,56.82664163
5/21/2016,54.98968957,-5.626450937,51.58622819
5/20/2016,58.26811656,-0.295608249,54.98968957
5/19/2016,58.4408726,-3.428552583,58.26811656
5/18/2016,60.51568467,32.67027878,58.4408726
5/17/2016,45.61359577,-4.977976152,60.51568467
5/16/2016,48.00318276,0.884814078,45.61359577
5/15/2016,47.58216903,1.774837802,48.00318276
5/14/2016,46.75238994,1.888874904,47.58216903
5/13/2016,45.88566709,-4.607286191,46.75238994
5/12/2016,48.10185732,18.87143331,45.88566709
5/11/2016,40.4654474,18.38531779,48.10185732
5/10/2016,34.18113678,-9.133406219,40.4654474
5/9/2016,37.61683514,-15.50491088,34.18113678
5/8/2016,44.519552,0.594682294,37.61683514
5/7/2016,44.25636722,-6.180563311,44.519552
5/6/2016,47.17185349,5.134073287,44.25636722
5/5/2016,44.86828296,-0.583441476,47.17185349
5/4/2016,45.13159943,30.80557223,44.86828296
5/3/2016,34.50281105,-15.59819014,45.13159943
5/2/2016,40.87923127,-18.10983744,34.50281105
5/1/2016,49.9195874,0.603063864,40.87923127
4/30/2016,49.62034503,7.609479939,49.9195874
4/29/2016,46.11149971,-86.34770504,49.62034503
4/28/2016,337.7563982,680.0654299,46.11149971
4/27/2016,43.29847026,30.14794506,337.7563982
4/26/2016,33.26865456,0.354995191,43.29847026
4/25/2016,33.15097021,-22.34259568,33.26865456
4/24/2016,42.68874359,-0.309330569,33.15097021
4/23/2016,42.82120266,-0.911415935,42.68874359
4/22/2016,43.21507171,-0.009456454,42.82120266
4/21/2016,43.21915871,-2.571178128,43.21507171
4/20/2016,44.35972629,32.18861166,43.21915871
