Date,trfusd,trfusdvar,Value
11/26/2017,1926904.496,-11.0782014,1703515.114
11/25/2017,2166965.273,27.46599009,1926904.496
11/24/2017,1700034.081,-32.02387354,2166965.273
11/23/2017,2500928.148,-7.926881771,1700034.081
11/22/2017,2716241.392,37.08405179,2500928.148
11/21/2017,1981442.303,-12.59165344,2716241.392
11/20/2017,2266879.973,-27.43282552,1981442.303
11/19/2017,3123836.623,-20.4756088,2266879.973
11/18/2017,3928149.057,-10.85528628,3123836.623
11/17/2017,4406485.693,7.966237308,3928149.057
11/16/2017,4081355.249,-20.46247743,4406485.693
11/15/2017,5131358.278,53.81338608,4081355.249
11/14/2017,3336093.437,65.36661423,5131358.278
11/13/2017,2017392.357,-6.168914603,3336093.437
11/12/2017,2150025.601,-16.87230476,2017392.357
11/11/2017,2586413.101,13.88243812,2150025.601
11/10/2017,2271125.508,8.875273732,2586413.101
11/9/2017,2085988.333,24.18528092,2271125.508
11/8/2017,1679738.789,15.1994379,2085988.333
11/7/2017,1458113.702,-28.25326487,1679738.789
11/6/2017,2032306.696,3.893080925,1458113.702
11/5/2017,1956152.111,-0.298937522,2032306.696
11/4/2017,1962017.317,34.31853425,1956152.111
11/3/2017,1460719.72,-1.402309723,1962017.317
11/2/2017,1481494.866,-7.950430451,1460719.72
11/1/2017,1609453.334,-6.23560345,1481494.866
10/31/2017,1716486.634,69.75704317,1609453.334
10/30/2017,1011143.103,5.098735451,1716486.634
10/29/2017,962088.7432,44.92232739,1011143.103
10/28/2017,663865.0928,-17.52683495,962088.7432
10/27/2017,804946.7877,-26.82384838,663865.0928
10/26/2017,1100012.463,0.838924265,804946.7877
10/25/2017,1090860.966,17.37517799,1100012.463
10/24/2017,929379.6051,-7.984176924,1090860.966
10/23/2017,1010021.509,4.286364941,929379.6051
10/22/2017,968507.7334,-11.70604247,1010021.509
10/21/2017,1096912.813,2.900867132,968507.7334
10/20/2017,1065989.864,-9.04097873,1096912.813
10/19/2017,1171945.178,6.091188056,1065989.864
10/18/2017,1104658.36,20.22066154,1171945.178
10/17/2017,918858.9928,-29.65787083,1104658.36
10/16/2017,1306271.226,-16.60700168,918858.9928
10/15/2017,1566403.957,68.6517599,1306271.226
10/14/2017,928780.0838,30.05990582,1566403.957
10/13/2017,714117.1432,-10.7214734,928780.0838
10/12/2017,799875.592,12.09860511,714117.1432
10/11/2017,713546.4275,38.68229019,799875.592
10/10/2017,514518.7799,8.64635679,713546.4275
10/9/2017,473572.0508,-26.87128884,514518.7799
10/8/2017,647587.0329,-6.917091873,473572.0508
10/7/2017,695709.9278,20.42334437,647587.0329
10/6/2017,577720.1517,-11.78188763,695709.9278
10/5/2017,654877.0271,-17.28375427,577720.1517
10/4/2017,791715.1236,52.49945228,654877.0271
10/3/2017,519159.3227,18.0481473,791715.1236
10/2/2017,439786.0827,-9.070109799,519159.3227
10/1/2017,483654.0347,-14.39208562,439786.0827
9/30/2017,564964.1604,-6.3172413,483654.0347
9/29/2017,603060.9775,2.756965527,564964.1604
9/28/2017,586880.8741,1.009366762,603060.9775
9/27/2017,581016.2888,87.51374098,586880.8741
9/26/2017,309852.6464,-17.69966334,581016.2888
9/25/2017,376490.1323,-11.66038986,309852.6464
9/24/2017,426184.9602,-14.57276803,376490.1323
9/23/2017,498886.5382,-14.33113881,426184.9602
9/22/2017,582342.9088,-14.98449607,498886.5382
9/21/2017,684984.3639,-0.573924855,582342.9088
9/20/2017,688938.3523,85.00036487,684984.3639
9/19/2017,372398.3749,-17.48790003,688938.3523
9/18/2017,451325.7753,832.7964864,372398.3749
9/17/2017,48384.1633,-90.51929352,451325.7753
9/16/2017,510343.4372,-3.662742739,48384.1633
9/15/2017,529746.6958,-15.67874552,510343.4372
9/14/2017,628248.1197,-7.415010748,529746.6958
9/13/2017,678563.6903,9.407655696,628248.1197
9/12/2017,620215.9127,-2.143526436,678563.6903
9/11/2017,633801.6179,-32.4833379,620215.9127
9/10/2017,938733.6373,-21.62918612,633801.6179
9/9/2017,1197810.244,-5.338391031,938733.6373
9/8/2017,1265360.115,-0.002501362,1197810.244
9/7/2017,1265391.767,-10.48298998,1265360.115
9/6/2017,1413576.891,27.17294681,1265391.767
9/5/2017,1111538.992,-16.4632735,1413576.891
9/4/2017,1330599.173,-29.22078381,1111538.992
9/3/2017,1879929.229,-4.185442977,1330599.173
9/2/2017,1962049.7,9.91004209,1879929.229
9/1/2017,1785141.433,-16.10325949,1962049.7
8/31/2017,2127784.014,28.11521163,1785141.433
8/30/2017,1660836.357,6.292718737,2127784.014
8/29/2017,1562511.88,-15.74863832,1660836.357
8/28/2017,1854583.532,-0.176242457,1562511.88
8/27/2017,1857857.867,10.89312474,1854583.532
8/26/2017,1675358.929,-25.95754802,1857857.867
8/25/2017,2262700.497,65.86249564,1675358.929
8/24/2017,1364202.611,13.2224071,2262700.497
8/23/2017,1204887.483,38.66201844,1364202.611
8/22/2017,868938.3703,-22.61353204,1204887.483
8/21/2017,1122855.705,-19.56226145,868938.3703
8/20/2017,1395931.468,-11.72557026,1122855.705
8/19/2017,1581354.275,4.344434456,1395931.468
8/18/2017,1515513.772,2.547913991,1581354.275
8/17/2017,1477859.191,38.47079707,1515513.772
8/16/2017,1067271.383,36.36427213,1477859.191
8/15/2017,782662.0321,-3.611562771,1067271.383
8/14/2017,811987.4692,-4.856910342,782662.0321
8/13/2017,853438.1973,29.00644239,811987.4692
8/12/2017,661546.9595,24.75048212,853438.1973
8/11/2017,530296.1146,-3.572130664,661546.9595
8/10/2017,549940.7155,32.48694589,530296.1146
8/9/2017,415090.492,45.17660589,549940.7155
8/8/2017,285921.0611,-21.76641245,415090.492
8/7/2017,365470.9825,12.07347917,285921.0611
8/6/2017,326099.4351,-5.959976418,365470.9825
8/5/2017,346766.6454,-1.363243374,326099.4351
8/4/2017,351559.2536,70.78691682,346766.6454
8/3/2017,205846.7125,-63.1481,351559.2536
8/2/2017,558578.289,47.2800736,205846.7125
8/1/2017,379262.6357,-10.96754731,558578.289
7/31/2017,425982.464,-18.72850779,379262.6357
7/30/2017,524147.4623,19.06431828,425982.464
7/29/2017,440222.1168,5.315246533,524147.4623
7/28/2017,418004.1649,-3.129912101,440222.1168
7/27/2017,431510.0502,-6.08194015,418004.1649
7/26/2017,459453.7524,34.45285685,431510.0502
7/25/2017,341721.0784,-28.838492,459453.7524
7/24/2017,480204.9423,-28.31164139,341721.0784
7/23/2017,669850.6587,0.809156957,480204.9423
7/22/2017,664474.0209,45.53229454,669850.6587
7/21/2017,456581.835,-12.34923986,664474.0209
7/20/2017,520910.297,20.84654085,456581.835
7/19/2017,431051.0614,33.7111732,520910.297
7/18/2017,322374.7508,-58.61879098,431051.0614
7/17/2017,779036.5687,65.09167921,322374.7508
7/16/2017,471881.1829,-4.932666341,779036.5687
7/15/2017,496365.2232,-6.430213388,471881.1829
7/14/2017,530475.9593,7.836336387,496365.2232
7/13/2017,491926.9118,1.132229499,530475.9593
7/12/2017,486419.5264,21.98062645,491926.9118
7/11/2017,398767.854,-19.11144165,486419.5264
7/10/2017,492984.2516,-17.77042152,398767.854
7/9/2017,599521.8031,-4.892305789,492984.2516
7/8/2017,630360.9903,6.575844935,599521.8031
7/7/2017,591467.0352,-22.59801134,630360.9903
7/6/2017,764149.6627,5.346921976,591467.0352
7/5/2017,725364.964,0,764149.6627
7/4/2017,725364.964,46.57252472,725364.964
7/3/2017,494884.676,-44.07728209,725364.964
7/2/2017,884943.8913,1.874074773,494884.676
7/1/2017,868664.4696,-12.92307934,884943.8913
6/30/2017,997582.8991,7.693015233,868664.4696
6/29/2017,926320.8918,1.369424945,997582.8991
6/28/2017,913806.9909,40.60300038,926320.8918
6/27/2017,649919.9793,-18.29164523,913806.9909
6/26/2017,795414.3504,-13.42151917,649919.9793
6/25/2017,918720.6137,-24.65701249,795414.3504
6/24/2017,1219384.37,-1.336452962,918720.6137
6/23/2017,1235901.614,15.59483997,1219384.37
6/22/2017,1069166.767,5.514747141,1235901.614
6/21/2017,1013286.575,45.36927185,1069166.767
6/20/2017,697043.166,-16.03560628,1013286.575
6/19/2017,830165.1869,-10.27434475,697043.166
6/18/2017,925226.1068,-12.99885982,830165.1869
6/17/2017,1063464.346,-4.431113746,925226.1068
6/16/2017,1112772.564,-15.54480501,1063464.346
6/15/2017,1317589.243,20.95894537,1112772.564
6/14/2017,1089286.319,3.27264702,1317589.243
6/13/2017,1054767.501,-5.16963882,1089286.319
6/12/2017,1112267.726,-13.65000216,1054767.501
6/11/2017,1288092.361,-6.070251871,1112267.726
6/10/2017,1371335.904,-22.98111509,1288092.361
6/9/2017,1780519.032,20.76651712,1371335.904
6/8/2017,1474348.25,14.92478333,1780519.032
6/7/2017,1282881.035,15.353274,1474348.25
6/6/2017,1112132.314,-19.30409106,1282881.035
6/5/2017,1378176.823,19.83535882,1112132.314
6/4/2017,1150058.577,-15.7674286,1378176.823
6/3/2017,1365337.135,4.708418039,1150058.577
6/2/2017,1303942.091,-1.030665736,1365337.135
6/1/2017,1317521.331,16.9707549,1303942.091
5/31/2017,1126368.153,21.86061879,1317521.331
5/30/2017,924308.5783,-13.21757112,1126368.153
5/29/2017,1065087.242,2.493201298,924308.5783
5/28/2017,1039178.432,-12.74213607,1065087.242
5/27/2017,1190928.112,5.839958039,1039178.432
5/26/2017,1125215.972,5.010617393,1190928.112
5/25/2017,1071525.908,26.04069226,1125215.972
5/24/2017,850142.8301,17.74933633,1071525.908
5/23/2017,721993.7339,-9.299968118,850142.8301
5/22/2017,796023.6826,-8.353934813,721993.7339
5/21/2017,868584.6807,16.66980046,796023.6826
5/20/2017,744481.1572,-15.23826873,868584.6807
5/19/2017,878322.2641,47.07357336,744481.1572
5/18/2017,597199.2412,5.889029365,878322.2641
5/17/2017,563985.9434,6.732251088,597199.2412
5/16/2017,528411.9258,-0.989420162,563985.9434
5/15/2017,533692.3858,-3.679733044,528411.9258
5/14/2017,554081.0908,8.832643393,533692.3858
5/13/2017,509112.9587,-4.771349729,554081.0908
5/12/2017,534621.6262,2.519447055,509112.9587
5/11/2017,521483.1348,0.444921772,534621.6262
5/10/2017,519173.2201,22.01759283,521483.1348
5/9/2017,425490.4625,-8.057052015,519173.2201
5/8/2017,462776.6151,15.49827722,425490.4625
5/7/2017,400678.3705,-13.495893,462776.6151
5/6/2017,463189.9968,24.2163881,400678.3705
5/5/2017,372889.6033,-5.824465304,463189.9968
5/4/2017,395951.671,22.6769996,372889.6033
5/3/2017,322759.5004,19.68944364,395951.671
5/2/2017,269664.1329,-21.2100985,322759.5004
5/1/2017,342257.2281,2.964487285,269664.1329
4/30/2017,332403.1782,-3.654715417,342257.2281
4/29/2017,345012.3995,3.822684396,332403.1782
4/28/2017,332309.2651,-4.378056494,345012.3995
4/27/2017,347524.065,46.40177478,332309.2651
4/26/2017,237376.9482,3.188174659,347524.065
4/25/2017,230042.7825,-5.349683317,237376.9482
4/24/2017,243044.9158,-24.97171338,230042.7825
4/23/2017,323937.713,8.881602469,243044.9158
4/22/2017,297513.7265,12.02479413,323937.713
4/21/2017,265578.4631,-4.85636224,297513.7265
4/20/2017,279134.2325,24.57623372,265578.4631
4/19/2017,224067.0024,16.2149962,279134.2325
4/18/2017,192803.8632,-20.55279004,224067.0024
4/17/2017,242681.7296,-14.5469612,192803.8632
4/16/2017,283994.2652,10.22931493,242681.7296
4/15/2017,257639.5085,-1.373214688,283994.2652
4/14/2017,261226.712,-6.83725729,257639.5085
4/13/2017,280398.2627,16.21189202,261226.712
4/12/2017,241281.9014,17.84378553,280398.2627
4/11/2017,204747.2425,0.698448702,241281.9014
4/10/2017,203327.107,-24.36458577,204747.2425
4/9/2017,268825.2706,0.962205516,203327.107
4/8/2017,266263.2707,-0.817847897,268825.2706
4/7/2017,268458.8559,17.52585198,266263.2707
4/6/2017,228425.3646,-9.48448113,268458.8559
4/5/2017,252360.4432,26.26967263,228425.3646
4/4/2017,199858.3175,-3.866106746,252360.4432
4/3/2017,207895.7907,-11.48716888,199858.3175
4/2/2017,234876.4445,11.0313438,207895.7907
4/1/2017,211540.6663,-4.393406336,234876.4445
3/31/2017,221261.5869,-9.204940306,211540.6663
3/30/2017,243693.4208,20.9819872,221261.5869
3/29/2017,201429.5074,36.95664228,243693.4208
3/28/2017,147075.3839,-15.63067384,201429.5074
3/27/2017,174323.2885,-19.61860666,147075.3839
3/26/2017,216870.2,-11.04936445,174323.2885
3/25/2017,243809.6127,-11.26203213,216870.2
3/24/2017,274752.3056,-1.292042447,243809.6127
3/23/2017,278348.6888,10.76945239,274752.3056
3/22/2017,251286.508,14.97545156,278348.6888
3/21/2017,218556.6611,6.799511427,251286.508
3/20/2017,204642.0046,-23.17721086,218556.6611
3/19/2017,266381.899,-14.4940076,204642.0046
3/18/2017,311535.9421,4.720666869,266381.899
3/17/2017,297492.3207,-6.950915771,311535.9421
3/16/2017,319715.474,17.31945301,297492.3207
3/15/2017,272517.0173,16.73762645,319715.474
3/14/2017,233444.0279,-8.55398431,272517.0173
3/13/2017,255280.6988,-9.535257912,233444.0279
3/12/2017,282188.0579,0.043473584,255280.6988
3/11/2017,282065.434,4.096986415,282188.0579
3/10/2017,270964.0727,-18.81513581,282065.434
3/9/2017,333761.8107,9.263365061,270964.0727
3/8/2017,305465.4325,10.65612723,333761.8107
3/7/2017,276049.271,-2.21054203,305465.4325
3/6/2017,282289.3968,-15.72672289,276049.271
3/5/2017,334969.0512,5.484342203,282289.3968
3/4/2017,317553.3394,12.55025358,334969.0512
3/3/2017,282143.6019,4.408305235,317553.3394
3/2/2017,270230.9948,15.85289619,282143.6019
3/1/2017,233253.5515,22.42858567,270230.9948
2/28/2017,190522.1319,-13.28584956,233253.5515
2/27/2017,219712.8507,-19.29469199,190522.1319
2/26/2017,272240.8923,8.727811959,219712.8507
2/25/2017,250387.5388,21.20358534,272240.8923
2/24/2017,206584.2673,10.25278243,250387.5388
2/23/2017,187373.2914,6.986190814,206584.2673
2/22/2017,175137.8285,28.0646525,187373.2914
2/21/2017,136757.3527,-15.86153676,175137.8285
2/20/2017,162538.4485,-7.436172728,136757.3527
2/19/2017,175596.076,-0.915548595,162538.4485
2/18/2017,177218.5984,30.39200176,175596.076
2/17/2017,135912.1695,-4.820747792,177218.5984
2/16/2017,142796.0047,4.593405516,135912.1695
2/15/2017,136524.8641,33.33513154,142796.0047
2/14/2017,102392.2671,-12.71960811,136524.8641
2/13/2017,117314.1698,-16.63954404,102392.2671
2/12/2017,140731.1997,-17.38877368,117314.1698
2/11/2017,170353.6021,3.450142412,140731.1997
2/10/2017,164672.1774,-8.199216195,170353.6021
2/9/2017,179379.9253,13.23337078,164672.1774
2/8/2017,158416.1313,14.88208524,179379.9253
2/7/2017,137894.5472,-4.142800042,158416.1313
2/6/2017,143854.1365,-12.56804784,137894.5472
2/5/2017,164532.6827,14.7740331,143854.1365
2/4/2017,143353.5777,-5.568779429,164532.6827
2/3/2017,151807.3968,8.120214481,143353.5777
2/2/2017,140406.1188,11.24553693,151807.3968
2/1/2017,126212.8106,15.31143677,140406.1188
1/31/2017,109453.8531,-2.760165117,126212.8106
1/30/2017,112560.7147,7.554587423,109453.8531
1/29/2017,104654.499,-8.727659643,112560.7147
1/28/2017,114661.7898,-5.260961093,104654.499
1/27/2017,121029.0827,-4.911924135,114661.7898
1/26/2017,127281.0304,25.31368414,121029.0827
1/25/2017,101569.9373,27.00775301,127281.0304
1/24/2017,79971.44653,-8.510249625,101569.9373
1/23/2017,87410.27951,-7.122024072,79971.44653
1/22/2017,94113.03233,-6.953323765,87410.27951
1/21/2017,101146.0443,6.175960512,94113.03233
1/20/2017,95262.66,-3.668269724,101146.0443
1/19/2017,98890.22,14.94345246,95262.66
1/18/2017,86033.8,27.48622726,98890.22
1/17/2017,67484.78,-4.701668012,86033.8
1/16/2017,70814.23,-12.66129592,67484.78
1/15/2017,81080.01,-5.180070135,70814.23
1/14/2017,85509.46,-2.60207085,81080.01
1/13/2017,87793.92,-19.68479864,85509.46
1/12/2017,109311.71,19.02235083,87793.92
1/11/2017,91841.33,9.779130075,109311.71
1/10/2017,83660.1,-13.4037592,91841.33
1/9/2017,96609.39,-14.62113275,83660.1
1/8/2017,113153.75,-1.203349597,96609.39
1/7/2017,114531.97,-48.51427835,113153.75
1/6/2017,222453.85,83.3495676,114531.97
1/5/2017,121327.72,4.170737098,222453.85
1/4/2017,116470.06,78.21731668,121327.72
1/3/2017,65352.83,-17.59583687,116470.06
1/2/2017,79307.68,-17.12977026,65352.83
1/1/2017,95701.05,-7.786643567,79307.68
12/31/2016,103782.2,1.752971025,95701.05
12/30/2016,101994.27,9.713680688,103782.2
12/29/2016,92964.04,16.96601628,101994.27
12/28/2016,79479.53,41.85996868,92964.04
12/27/2016,56026.75,-25.05215752,79479.53
12/26/2016,74754.32,-17.62467763,56026.75
12/25/2016,90748.44,-0.656455909,74754.32
12/24/2016,91348.1,-3.803854771,90748.44
12/23/2016,94960.25,17.25550483,91348.1
12/22/2016,80985.75,-2.220504274,94960.25
12/21/2016,82824.88,29.67050103,80985.75
12/20/2016,63873.34,-1.117191906,82824.88
12/19/2016,64594.99,-15.51578735,63873.34
12/18/2016,76458.06,-2.059643425,64594.99
12/17/2016,78065.94,6.301543338,76458.06
12/16/2016,73438.2,-3.519040086,78065.94
12/15/2016,76116.78,5.213252454,73438.2
12/14/2016,72345.24,0,76116.78
12/13/2016,72345.24,7.77032729,72345.24
12/12/2016,67129.09,-9.531881448,72345.24
12/11/2016,74201.93,0.392929329,67129.09
12/10/2016,73911.51,-10.49340727,74201.93
12/9/2016,82576.61,-8.540728348,73911.51
12/8/2016,90287.85,12.52949623,82576.61
12/7/2016,80234.83,13.15190819,90287.85
12/6/2016,70908.95,-8.238685957,80234.83
12/5/2016,77275.43,-17.68564752,70908.95
12/4/2016,93878.44,21.31738813,77275.43
12/3/2016,77382.51,5.067545596,93878.44
12/2/2016,73650.25,-1.742218617,77382.51
12/1/2016,74956.15,-6.488259158,73650.25
11/30/2016,80156.94,36.64572068,74956.15
11/29/2016,58660.41,-21.91660256,80156.94
11/28/2016,75125.33,-26.51416111,58660.41
11/27/2016,102231.03,1.064622973,75125.33
11/26/2016,101154.12,25.46505764,102231.03
11/25/2016,80623.34,6.175994631,101154.12
11/24/2016,75933.68,7.607326127,80623.34
11/23/2016,70565.53,31.1607692,75933.68
11/22/2016,53800.79,-1.004221979,70565.53
11/21/2016,54346.55,-13.13565045,53800.79
11/20/2016,62564.85,-4.583335557,54346.55
11/19/2016,65570.15,11.12298356,62564.85
11/18/2016,59006.83,1.688435813,65570.15
11/17/2016,58027.08,3.35701895,59006.83
11/16/2016,56142.37,26.33950452,58027.08
11/15/2016,44437.7,-4.139680288,56142.37
11/14/2016,46356.72,-10.96389365,44437.7
11/13/2016,52065.08,-11.4971434,46356.72
11/12/2016,58828.7,-3.030419912,52065.08
11/11/2016,60667.17,-4.514576332,58828.7
11/10/2016,63535.53,-1.265227344,60667.17
11/9/2016,64349.7,25.43265697,63535.53
11/8/2016,51302.19,-2.947654697,64349.7
11/7/2016,52860.33,-11.47669219,51302.19
11/6/2016,59713.46,9.238466689,52860.33
11/5/2016,54663.4,-7.097143049,59713.46
11/4/2016,58839.31,1.568074798,54663.4
11/3/2016,57930.91,7.689120354,58839.31
11/2/2016,53794.58,21.37993559,57930.91
11/1/2016,44319.17,-15.46442506,53794.58
10/31/2016,52426.65,-7.61587741,44319.17
10/30/2016,56748.55,-25.43697023,52426.65
10/29/2016,76108.16,-9.714272157,56748.55
10/28/2016,84297,29.32696954,76108.16
10/27/2016,65181.3,22.63737728,84297
10/26/2016,53149.62,19.52738332,65181.3
10/25/2016,44466.48,0.50384734,53149.62
10/24/2016,44243.56,-8.472103615,44466.48
10/23/2016,48338.88,-14.46651722,44243.56
10/22/2016,56514.57,41.90584401,48338.88
10/21/2016,39825.4,-19.30835852,56514.57
10/20/2016,49355.05,6.616686883,39825.4
10/19/2016,46292.05,24.85661275,49355.05
10/18/2016,37076.17,-7.400692718,46292.05
10/17/2016,40039.36,-8.206817656,37076.17
10/16/2016,43619.1,1.952779603,40039.36
10/15/2016,42783.63,-2.782241609,43619.1
10/14/2016,44008.04,-14.98588734,42783.63
10/13/2016,51765.57,22.38655047,44008.04
10/12/2016,42296.78,17.89057361,51765.57
10/11/2016,35878,-14.38774159,42296.78
10/10/2016,41907.55,-7.06030367,35878
10/9/2016,45091.12,-5.526252217,41907.55
10/8/2016,47728.73,6.89628142,45091.12
10/7/2016,44649.57,2.904065983,47728.73
10/6/2016,43389.51,-6.436523936,44649.57
10/5/2016,46374.41,42.38075939,43389.51
10/4/2016,32570.7,-9.696607083,46374.41
10/3/2016,36068.08,-13.75529254,32570.7
10/2/2016,41820.63,0.740972172,36068.08
10/1/2016,41513.03,6.084339966,41820.63
9/30/2016,39132.1,1.813764441,41513.03
9/29/2016,38434.98,4.257200627,39132.1
9/28/2016,36865.54,22.80976907,38434.98
9/27/2016,30018.41,-16.30634948,36865.54
9/26/2016,35867.01,-1.078382404,30018.41
9/25/2016,36258.01,-3.145279903,35867.01
9/24/2016,37435.46,-3.640459133,36258.01
9/23/2016,38849.77,-8.107432391,37435.46
9/22/2016,42277.38,4.90904507,38849.77
9/21/2016,40299.08,23.77232253,42277.38
9/20/2016,32559.04,-7.13514602,40299.08
9/19/2016,35060.67,-10.9932642,32559.04
9/18/2016,39391.03,7.730228027,35060.67
9/17/2016,36564.51,-4.496420494,39391.03
9/16/2016,38286.01,-8.808832055,36564.51
9/15/2016,41984.34,22.85606433,38286.01
9/14/2016,34173.6,18.05975398,41984.34
9/13/2016,28946.02,-9.978435394,34173.6
9/12/2016,32154.54,-19.98167428,28946.02
9/11/2016,40183.97,6.973515623,32154.54
9/10/2016,37564.41,-4.848388286,40183.97
9/9/2016,39478.48,6.015909444,37564.41
9/8/2016,37238.26,-3.552385494,39478.48
9/7/2016,38609.83,34.60838236,37238.26
9/6/2016,28683.08,-8.676169523,38609.83
9/5/2016,31408.1,-5.57070344,28683.08
9/4/2016,33260.97,-8.74099166,31408.1
9/3/2016,36446.78,1.152631297,33260.97
9/2/2016,36031.47,-8.878254378,36446.78
9/1/2016,39542.12,6.857049742,36031.47
8/31/2016,37004.69,31.72177338,39542.12
8/30/2016,28093.07,-10.87676387,37004.69
8/29/2016,31521.6,-12.67396101,28093.07
8/28/2016,36096.45,-3.249786713,31521.6
8/27/2016,37308.91,-2.167200117,36096.45
8/26/2016,38135.38,-3.494484677,37308.91
8/25/2016,39516.27,1.68550891,38135.38
8/24/2016,38861.26,32.18066191,39516.27
8/23/2016,29400.11,-18.25800679,38861.26
8/22/2016,35966.96,-22.34569085,29400.11
8/21/2016,46316.76,5.826968115,35966.96
8/20/2016,43766.5,3.805707233,46316.76
8/19/2016,42161.94,-13.16495469,43766.5
8/18/2016,48554.06,25.62947914,42161.94
8/17/2016,38648.62,10.11037357,48554.06
8/16/2016,35099.89,-5.595310843,38648.62
8/15/2016,37180.24,-10.10665035,35099.89
8/14/2016,41360.39,-12.53586503,37180.24
8/13/2016,47288.4,6.049250319,41360.39
8/12/2016,44590.98,-1.960095404,47288.4
8/11/2016,45482.48,-13.14191604,44590.98
8/10/2016,52364.13,31.91734906,45482.48
8/9/2016,39694.65,12.40323029,52364.13
8/8/2016,35314.51,-17.85709052,39694.65
8/7/2016,42991.55,7.338878268,35314.51
8/6/2016,40052.17,-7.399050782,42991.55
8/5/2016,43252.44,-12.40601138,40052.17
8/4/2016,49378.32,11.52485273,43252.44
8/3/2016,44275.62,-2.277870391,49378.32
8/2/2016,45307.67,5.312964807,44275.62
8/1/2016,43021.93,-9.664612899,45307.67
7/31/2016,47624.67,0.315915702,43021.93
7/30/2016,47474.69,-3.3828338,47624.67
7/29/2016,49136.91,6.063620157,47474.69
7/28/2016,46327.77,1.309542996,49136.91
7/27/2016,45728.93,34.2695425,46327.77
7/26/2016,34057.56,-13.27925673,45728.93
7/25/2016,39272.68,-7.116117979,34057.56
7/24/2016,42281.48,5.236947827,39272.68
7/23/2016,40177.41,-6.19573016,42281.48
7/22/2016,42831.11,2.407873558,40177.41
7/21/2016,41824.04,3.623396309,42831.11
7/20/2016,40361.58,23.97048782,41824.04
7/19/2016,32557.41,-3.118949102,40361.58
7/18/2016,33605.55,-8.783362879,32557.41
7/17/2016,36841.47,-4.590357018,33605.55
7/16/2016,38613.99,9.594533611,36841.47
7/15/2016,35233.5,1.55590208,38613.99
7/14/2016,34693.7,-6.905811018,35233.5
7/13/2016,37267.31,48.73001658,34693.7
7/12/2016,25057.02,-18.86660063,37267.31
7/11/2016,30883.73,-18.51176872,25057.02
7/10/2016,37899.62,4.925426067,30883.73
7/9/2016,36120.53,-4.058897198,37899.62
7/8/2016,37648.65,0.940428534,36120.53
7/7/2016,37297.89,-0.093135608,37648.65
7/6/2016,37332.66,24.41180205,37297.89
7/5/2016,30007.33,-19.53191349,37332.66
7/4/2016,37290.97,-6.0919766,30007.33
7/3/2016,39710.1,-6.08572878,37290.97
7/2/2016,42283.35,7.033123975,39710.1
7/1/2016,39504.92,4.038865133,42283.35
6/30/2016,37971.31,-5.259027902,39504.92
6/29/2016,40079.08,16.49222466,37971.31
6/28/2016,34404.94,-17.11326725,40079.08
6/27/2016,41508.38,-15.47845217,34404.94
6/26/2016,49109.82,4.213013794,41508.38
6/25/2016,47124.46,1.295849391,49109.82
6/24/2016,46521.61,-9.248279103,47124.46
6/23/2016,51262.51,-10.23905779,46521.61
6/22/2016,57110.04,18.06190897,51262.51
6/21/2016,48372.96,-9.901779019,57110.04
6/20/2016,53689.14,-8.719198824,48372.96
6/19/2016,58817.56,-6.914430365,53689.14
6/18/2016,63186.55,7.461635938,58817.56
6/17/2016,58799.17,22.9565401,63186.55
6/16/2016,47821.1,74.95497901,58799.17
6/15/2016,27333.37472,-21.75313755,47821.1
6/14/2016,34932.23097,26.05860287,27333.37472
6/13/2016,27711.10434,-9.448455035,34932.23097
6/12/2016,30602.57487,-0.33298344,27711.10434
6/11/2016,30704.81682,5.257461964,30602.57487
6/10/2016,29171.15447,-10.6195443,30704.81682
6/9/2016,32637.0617,7.092519132,29171.15447
6/8/2016,30475.57566,19.67214005,32637.0617
6/7/2016,25465.8901,-4.431053108,30475.57566
6/6/2016,26646.61579,-14.23035091,25465.8901
6/5/2016,31067.65164,-1.710839963,26646.61579
6/4/2016,31608.42114,4.283426064,31067.65164
6/3/2016,30310.10999,9.029213125,31608.42114
6/2/2016,27799.98967,-8.495347064,30310.10999
6/1/2016,30380.95745,23.61924199,27799.98967
5/31/2016,24576.23665,-10.12507482,30380.95745
5/30/2016,27344.93141,-17.98122209,24576.23665
5/29/2016,33339.84254,32.38492737,27344.93141
5/28/2016,25184.01695,-6.103226688,33339.84254
5/27/2016,26820.961,1.166546745,25184.01695
5/26/2016,26511.68974,9.539688422,26820.961
5/25/2016,24202.81646,27.88824507,26511.68974
5/24/2016,18924.97348,-24.9746677,24202.81646
5/23/2016,25224.77795,10.8176302,18924.97348
5/22/2016,22762.42319,-6.320900279,25224.77795
5/21/2016,24298.29413,-7.924839645,22762.42319
5/20/2016,26389.62999,-0.293406734,24298.29413
5/19/2016,26467.28679,-3.851031436,26389.62999
5/18/2016,27527.37464,32.03171526,26467.28679
5/17/2016,20849.06235,-4.679761526,27527.37464
5/16/2016,21872.65022,0.626429522,20849.06235
5/15/2016,21736.48646,2.24935431,21872.65022
5/14/2016,21258.31171,2.381983644,21736.48646
5/13/2016,20763.72321,-4.075206832,21258.31171
5/12/2016,21645.83579,15.87666527,20763.72321
5/11/2016,18680.06448,19.37052608,21645.83579
5/10/2016,15648.80804,-9.374904225,18680.06448
5/9/2016,17267.632,-15.84772361,15648.80804
