Date,ntrbl,ntrblvar,Value
10/8/2018,2364.592814,-5.01623817,1547.401408
10/7/2018,2364.592814,-5.01623817,1718.744
10/6/2018,2364.592814,-5.01623817,1882.453846
10/5/2018,2364.592814,-5.01623817,1621.046667
10/4/2018,2364.592814,-5.01623817,1671.055172
10/3/2018,2364.592814,-5.01623817,1786.656934
10/2/2018,2364.592814,-5.01623817,1536.835443
10/1/2018,2364.592814,-5.01623817,1277.361963
9/30/2018,2364.592814,-5.01623817,1436.440789
9/29/2018,2364.592814,-5.01623817,1650.902597
9/28/2018,2364.592814,-5.01623817,1739.062937
9/27/2018,2364.592814,-5.01623817,1754.870504
9/26/2018,2364.592814,-5.01623817,1491.792899
9/25/2018,2364.592814,-5.01623817,1605.878378
9/24/2018,2364.592814,-5.01623817,1335.46
9/23/2018,2364.592814,-5.01623817,1455.077419
9/22/2018,2364.592814,-5.01623817,1896.1875
9/21/2018,2364.592814,-5.01623817,1647.233766
9/20/2018,2364.592814,-5.01623817,1609.211538
9/19/2018,2364.592814,-5.01623817,1720.133803
9/18/2018,2364.592814,-5.01623817,1778.903704
9/17/2018,2364.592814,-5.01623817,1291.244604
9/16/2018,2364.592814,-5.01623817,1507.65
9/15/2018,2364.592814,-5.01623817,1691.287879
9/14/2018,2364.592814,-5.01623817,1582.493243
9/13/2018,2364.592814,-5.01623817,1388.541667
9/12/2018,2364.592814,-5.01623817,1684.900709
9/11/2018,2364.592814,-5.01623817,1650.859259
9/10/2018,2364.592814,-5.01623817,1158.969325
9/9/2018,2364.592814,-5.01623817,1362.853333
9/8/2018,2364.592814,-5.01623817,1518.355263
9/7/2018,2364.592814,-5.01623817,1681.74
9/6/2018,2364.592814,-5.01623817,1867.25
9/5/2018,2364.592814,-5.01623817,1843.373016
9/4/2018,2364.592814,-5.01623817,1547.895833
9/3/2018,2364.592814,-5.01623817,1299.618056
9/2/2018,2364.592814,-5.01623817,1412.788079
9/1/2018,2364.592814,-5.01623817,1529.522581
8/31/2018,2364.592814,-5.01623817,1502.538961
8/30/2018,2364.592814,-5.01623817,1708.690647
8/29/2018,2364.592814,-5.01623817,1555.810458
8/28/2018,2364.592814,-5.01623817,1208.951351
8/27/2018,2364.592814,-5.01623817,998.5375723
8/26/2018,2364.592814,-5.01623817,1454.962963
8/25/2018,2364.592814,-5.01623817,1505.808219
8/24/2018,2364.592814,-5.01623817,1458.738255
8/23/2018,2364.592814,-5.01623817,1439.58125
8/22/2018,2364.592814,-5.01623817,1471.466216
8/21/2018,2364.592814,-5.01623817,1433.22
8/20/2018,2364.592814,-5.01623817,1154.482759
8/19/2018,2364.592814,-5.01623817,1193.34375
8/18/2018,2364.592814,-5.01623817,1538.118421
8/17/2018,2364.592814,-5.01623817,1470.474684
8/16/2018,2364.592814,-5.01623817,1528.360248
8/15/2018,2364.592814,-5.01623817,1820.75
8/14/2018,2364.592814,-5.01623817,1481.526667
8/13/2018,2364.592814,-5.01623817,1064.8
8/12/2018,2364.592814,-5.01623817,1131.988235
8/11/2018,2364.592814,-5.01623817,1284.931818
8/10/2018,2364.592814,-5.01623817,1492.120805
8/9/2018,2364.592814,-5.01623817,1498.796178
8/8/2018,2364.592814,-5.01623817,1543.344371
8/7/2018,2364.592814,-5.01623817,1668.755725
8/6/2018,2364.592814,-5.01623817,1076.13125
8/5/2018,2364.592814,-5.01623817,1088.960227
8/4/2018,2364.592814,-5.01623817,1384.692771
8/3/2018,2364.592814,-5.01623817,1469.75817
8/2/2018,2364.592814,-5.01623817,1606.96
8/1/2018,2364.592814,-5.01623817,1652.904762
7/31/2018,2364.592814,-5.01623817,1723.313433
7/30/2018,2364.592814,-5.01623817,990.6294118
7/29/2018,2364.592814,-5.01623817,1298.193103
7/28/2018,2364.592814,-5.01623817,1373.634731
7/27/2018,2364.592814,-5.01623817,1404.115152
7/26/2018,2364.592814,-5.01623817,1413.60452
7/25/2018,2364.592814,-5.01623817,1631.18239
7/24/2018,2364.592814,-5.01623817,1382.409639
7/23/2018,2364.592814,-5.01623817,918.2912088
7/22/2018,2364.592814,-5.01623817,1348.927007
7/21/2018,2364.592814,-5.01623817,1464.474026
7/20/2018,2364.592814,-5.01623817,1316.017544
7/19/2018,2364.592814,-5.01623817,1372.235632
7/18/2018,2364.592814,-5.01623817,1471.484277
7/17/2018,2364.592814,-5.01623817,1732.016667
7/16/2018,2364.592814,-5.01623817,1211.661654
7/15/2018,2364.592814,-5.01623817,1326.879699
7/14/2018,2364.592814,-5.01623817,1453.874126
7/13/2018,2364.592814,-5.01623817,1443.510638
7/12/2018,2364.592814,-5.01623817,1500.762963
7/11/2018,2364.592814,-5.01623817,1450.087248
7/10/2018,2364.592814,-5.01623817,1518.720588
7/9/2018,2364.592814,-5.01623817,985.3481013
7/8/2018,2364.592814,-5.01623817,1090.769231
7/7/2018,2364.592814,-5.01623817,1256.20625
7/6/2018,2364.592814,-5.01623817,1456.934307
7/5/2018,2364.592814,-5.01623817,1543.19403
7/4/2018,2364.592814,-5.01623817,1868.508621
7/3/2018,2364.592814,-5.01623817,1413.432624
7/2/2018,2364.592814,-5.01623817,1062.904762
7/1/2018,2364.592814,-5.01623817,1284.148936
6/30/2018,2364.592814,-5.01623817,1310.470199
6/29/2018,2364.592814,-5.01623817,1195.057325
6/28/2018,2364.592814,-5.01623817,1557.933884
6/27/2018,2364.592814,-5.01623817,1338.383562
6/26/2018,2364.592814,-5.01623817,1274.987261
6/25/2018,2364.592814,-5.01623817,924.1052632
6/24/2018,2364.592814,-5.01623817,1020.59375
6/23/2018,2364.592814,-5.01623817,1351.94702
6/22/2018,2364.592814,-5.01623817,1165.370588
6/21/2018,2364.592814,-5.01623817,1283.154839
6/20/2018,2364.592814,-5.01623817,1237.451613
6/19/2018,2364.592814,-5.01623817,1196.981707
6/18/2018,2364.592814,-5.01623817,922.9808917
6/17/2018,2364.592814,-5.01623817,958.373494
6/16/2018,2364.592814,-5.01623817,1345.496732
6/15/2018,2364.592814,-5.01623817,1372.738562
6/14/2018,2364.592814,-5.01623817,1481.321678
6/13/2018,2364.592814,-5.01623817,1479.965517
6/12/2018,2364.592814,-5.01623817,1522.828571
6/11/2018,2364.592814,-5.01623817,1415.818898
6/10/2018,2364.592814,-5.01623817,1197.944056
6/9/2018,2364.592814,-5.01623817,1381.924138
6/8/2018,2364.592814,-5.01623817,1451.937063
6/7/2018,2364.592814,-5.01623817,1404.197279
6/6/2018,2364.592814,-5.01623817,1216.577143
6/5/2018,2364.592814,-5.01623817,1147.081967
6/4/2018,2364.592814,-5.01623817,1002.717791
6/3/2018,2364.592814,-5.01623817,1148.006579
6/2/2018,2364.592814,-5.01623817,1237.837349
6/1/2018,2364.592814,-5.01623817,1232.505882
5/31/2018,2364.592814,-5.01623817,1172.856322
5/30/2018,2364.592814,-5.01623817,1473.158273
5/29/2018,2364.592814,-5.01623817,1211.942308
5/28/2018,2364.592814,-5.01623817,879.902439
5/27/2018,2364.592814,-5.01623817,980.1419753
5/26/2018,2364.592814,-5.01623817,1114.664773
5/25/2018,2364.592814,-5.01623817,1446.328671
5/24/2018,2364.592814,-5.01623817,1377.753086
5/23/2018,2364.592814,-5.01623817,1346.602649
5/22/2018,2364.592814,-5.01623817,1290.745223
5/21/2018,2364.592814,-5.01623817,1101.826389
5/20/2018,2364.592814,-5.01623817,1125.155844
5/19/2018,2364.592814,-5.01623817,1429.027027
5/18/2018,2364.592814,-5.01623817,1459.719697
5/17/2018,2364.592814,-5.01623817,1164.597765
5/16/2018,2364.592814,-5.01623817,1471.089041
5/15/2018,2364.592814,-5.01623817,1588.613636
5/14/2018,2364.592814,-5.01623817,1072.932432
5/13/2018,2364.592814,-5.01623817,1103.357576
5/12/2018,2364.592814,-5.01623817,1682.07874
5/11/2018,2364.592814,-5.01623817,1356.88961
5/10/2018,2364.592814,-5.01623817,1291.11875
5/9/2018,2364.592814,-5.01623817,1566.978417
5/8/2018,2364.592814,-5.01623817,1367.086667
5/7/2018,2364.592814,-5.01623817,1253.729927
5/6/2018,2364.592814,-5.01623817,1259.024845
5/5/2018,2364.592814,-5.01623817,1587.456522
5/4/2018,2364.592814,-5.01623817,1513.384106
5/3/2018,2364.592814,-5.01623817,1516.4
5/2/2018,2364.592814,-5.01623817,1265.563291
5/1/2018,2364.592814,-5.01623817,1387.787097
4/30/2018,2364.592814,-5.01623817,1144.291139
4/29/2018,2364.592814,-5.01623817,1591.257813
4/28/2018,2364.592814,-5.01623817,1486.753521
4/27/2018,2364.592814,-5.01623817,1537.106383
4/26/2018,2364.592814,-5.01623817,1732.96748
4/25/2018,2364.592814,-5.01623817,1600.584906
4/24/2018,2364.592814,-5.01623817,1479.431373
4/23/2018,2364.592814,-5.01623817,1074.1875
4/22/2018,2364.592814,-5.01623817,1219.968553
4/21/2018,2364.592814,-5.01623817,1516.620438
4/20/2018,2364.592814,-5.01623817,1199.567416
4/19/2018,2364.592814,-5.01623817,1254.625
4/18/2018,2364.592814,-5.01623817,1245.802469
4/17/2018,2364.592814,-5.01623817,1390.822695
4/16/2018,2364.592814,-5.01623817,1067.674847
4/15/2018,2364.592814,-5.01623817,1181.335766
4/14/2018,2364.592814,-5.01623817,1316.860606
4/13/2018,2364.592814,-5.01623817,1369.344156
4/12/2018,2364.592814,-5.01623817,1138.186335
4/11/2018,2364.592814,-5.01623817,1136.676829
4/10/2018,2364.592814,-5.01623817,1201.108844
4/9/2018,2364.592814,-5.01623817,860.4658385
4/8/2018,2364.592814,-5.01623817,859.1055556
4/7/2018,2364.592814,-5.01623817,1252.818841
4/6/2018,2364.592814,-5.01623817,1165.589744
4/5/2018,2364.592814,-5.01623817,1263.333333
4/4/2018,2364.592814,-5.01623817,1220.361963
4/3/2018,2364.592814,-5.01623817,1078.064103
4/2/2018,2364.592814,-5.01623817,834.1296296
4/1/2018,2364.592814,-5.01623817,1161.070313
3/31/2018,2364.592814,-5.01623817,1147.777778
3/30/2018,2364.592814,-5.01623817,1265.861842
3/29/2018,2364.592814,-5.01623817,1314.97037
3/28/2018,2364.592814,-5.01623817,1230.690789
3/27/2018,2364.592814,-5.01623817,1252.333333
3/26/2018,2364.592814,-5.01623817,1002.02963
3/25/2018,2364.592814,-5.01623817,1006.967949
3/24/2018,2364.592814,-5.01623817,1352.015038
3/23/2018,2364.592814,-5.01623817,1295.013986
3/22/2018,2364.592814,-5.01623817,1281.881579
3/21/2018,2364.592814,-5.01623817,1536.755906
3/20/2018,2364.592814,-5.01623817,1235.664516
3/19/2018,2364.592814,-5.01623817,1088.748344
3/18/2018,2364.592814,-5.01623817,1036.885906
3/17/2018,2364.592814,-5.01623817,1198.583333
3/16/2018,2364.592814,-5.01623817,1431.847222
3/15/2018,2364.592814,-5.01623817,1326.680556
3/14/2018,2364.592814,-5.01623817,1241.392405
3/13/2018,2364.592814,-5.01623817,1170.149068
3/12/2018,2364.592814,-5.01623817,986.1699346
3/11/2018,2364.592814,-5.01623817,1115.914286
3/10/2018,2364.592814,-5.01623817,1357.39726
3/9/2018,2364.592814,-5.01623817,1212.481481
3/8/2018,2364.592814,-5.01623817,1362.917197
3/7/2018,2364.592814,-5.01623817,1320.615385
3/6/2018,2364.592814,-5.01623817,1351.932886
3/5/2018,2364.592814,-5.01623817,1082.641892
3/4/2018,2364.592814,-5.01623817,983.4666667
3/3/2018,2364.592814,-5.01623817,1250.467949
3/2/2018,2364.592814,-5.01623817,1416.630303
3/1/2018,2364.592814,-5.01623817,1220.793548
2/28/2018,2364.592814,-5.01623817,1372.65
2/27/2018,2364.592814,-5.01623817,1322.510638
2/26/2018,2364.592814,-5.01623817,847.1871345
2/25/2018,2364.592814,-5.01623817,1065.751724
2/24/2018,2364.592814,-5.01623817,1251.304054
2/23/2018,2364.592814,-5.01623817,1229.765101
2/22/2018,2364.592814,-5.01623817,1214.207101
2/21/2018,2364.592814,-5.01623817,1407.48227
2/20/2018,2364.592814,-5.01623817,1156.58642
2/19/2018,2364.592814,-5.01623817,984.537037
2/18/2018,2364.592814,-5.01623817,1166.369128
2/17/2018,2364.592814,-5.01623817,1195.783439
2/16/2018,2364.592814,-5.01623817,1512.847328
2/15/2018,2364.592814,-5.01623817,1097.301676
2/14/2018,2364.592814,-5.01623817,1115.756098
2/13/2018,2364.592814,-5.01623817,1126.012048
2/12/2018,2364.592814,-5.01623817,974.8874172
2/11/2018,2364.592814,-5.01623817,1271.20979
2/10/2018,2364.592814,-5.01623817,1317.481481
2/9/2018,2364.592814,-5.01623817,1322.816794
2/8/2018,2364.592814,-5.01623817,1515.737589
2/7/2018,2364.592814,-5.01623817,1436
2/6/2018,2364.592814,-5.01623817,1169.52973
2/5/2018,2364.592814,-5.01623817,975.7696629
2/4/2018,2364.592814,-5.01623817,1233.487342
2/3/2018,2364.592814,-5.01623817,1404.27381
2/2/2018,2364.592814,-5.01623817,1610.4
2/1/2018,2364.592814,-5.01623817,1745.948718
1/31/2018,2364.592814,-5.01623817,1416.820359
1/30/2018,2364.592814,-5.01623817,1568.756757
1/29/2018,2364.592814,-5.01623817,1350.924051
1/28/2018,2364.592814,-5.01623817,1232.980892
1/27/2018,2364.592814,-5.01623817,1422.316129
1/26/2018,2364.592814,-5.01623817,1497.341772
1/25/2018,2364.592814,-5.01623817,1422.857955
1/24/2018,2364.592814,-5.01623817,1536.361582
1/23/2018,2364.592814,-5.01623817,1470.431138
1/22/2018,2364.592814,-5.01623817,1153.058824
1/21/2018,2364.592814,-5.01623817,1351.747191
1/20/2018,2364.592814,-5.01623817,1476.478788
1/19/2018,2364.592814,-5.01623817,1788.988439
1/18/2018,2364.592814,-5.01623817,1890.844311
1/17/2018,2364.592814,-5.01623817,1910.220126
1/16/2018,2364.592814,-5.01623817,1824.153333
1/15/2018,2364.592814,-5.01623817,1516.419355
1/14/2018,2364.592814,-5.01623817,1783.456376
1/13/2018,2364.592814,-5.01623817,1685.904494
1/12/2018,2364.592814,-5.01623817,1751.082902
1/11/2018,2364.592814,-5.01623817,2092.728916
1/10/2018,2364.592814,-5.01623817,2196.737805
1/9/2018,2364.592814,-5.01623817,2082.361446
1/8/2018,2364.592814,-5.01623817,2272.759259
1/7/2018,2364.592814,-5.01623817,2135.994048
1/6/2018,2364.592814,-5.01623817,2396.552448
1/5/2018,2364.592814,-5.01623817,2529.809524
1/4/2018,2364.592814,-5.01623817,2522.057325
1/3/2018,2364.592814,-5.01623817,1994.035088
1/2/2018,2364.592814,-5.01623817,1549.724359
1/1/2018,2364.592814,-5.01623817,1781.730061
12/31/2017,2364.592814,-5.01623817,2342.904762
12/30/2017,2364.592814,-5.01623817,2144.387879
12/29/2017,2364.592814,-5.01623817,2047.33557
12/28/2017,2364.592814,-5.01623817,1972.064103
12/27/2017,2364.592814,-5.01623817,1742.535211
12/26/2017,2364.592814,-5.01623817,1695.748148
12/25/2017,2364.592814,-5.01623817,1838.967105
12/24/2017,2364.592814,-5.01623817,2217.345324
12/23/2017,2364.592814,-5.01623817,2455.793548
12/22/2017,2364.592814,-5.01623817,2541.530303
12/21/2017,2364.592814,-5.01623817,2722.625
12/20/2017,2364.592814,-5.01623817,2704.442857
12/19/2017,2364.592814,-5.01623817,2166.148352
12/18/2017,2364.592814,-5.01623817,2118.432432
12/17/2017,2364.592814,-5.01623817,2129.953216
12/16/2017,2364.592814,-5.01623817,2400.449704
12/15/2017,2364.592814,-5.01623817,2652.12973
12/14/2017,2364.592814,-5.01623817,2282.682796
12/13/2017,2364.592814,-5.01623817,2390.878205
12/12/2017,2364.592814,-5.01623817,2155.54386
12/11/2017,2364.592814,-5.01623817,2081.829268
12/10/2017,2364.592814,-5.01623817,2318.385057
12/9/2017,2364.592814,-5.01623817,2468.538462
12/8/2017,2364.592814,-5.01623817,2465.860927
12/7/2017,2364.592814,-5.01623817,2359.505319
12/6/2017,2364.592814,-5.01623817,2279.264045
12/5/2017,2364.592814,-5.01623817,2213.734807
12/4/2017,2364.592814,-5.01623817,2005.931818
12/3/2017,2364.592814,-5.01623817,2027.043478
12/2/2017,2364.592814,-5.01623817,2256.327869
12/1/2017,2364.592814,-5.01623817,2301.712575
11/30/2017,2364.592814,-5.01623817,2301.098266
11/29/2017,2364.592814,-5.01623817,2346.00641
11/28/2017,2364.592814,-5.01623817,2230.917647
11/27/2017,2364.592814,-5.01623817,2154.751634
11/26/2017,2364.592814,-5.01623817,2158.262821
11/25/2017,2364.592814,-5.01623817,2051.912752
11/24/2017,2364.592814,-5.01623817,2243.356688
11/23/2017,2364.592814,-5.01623817,2087.065041
11/22/2017,2364.592814,-5.01623817,2145.034682
11/21/2017,2364.592814,-5.01623817,1921.165714
11/20/2017,2364.592814,-5.01623817,1655.34375
11/19/2017,2364.592814,-5.01623817,1991.720588
11/18/2017,2364.592814,-5.01623817,1836.02994
11/17/2017,2364.592814,-5.01623817,2042.078947
11/16/2017,2364.592814,-5.01623817,2117.026316
11/15/2017,2364.592814,-5.01623817,2124.960938
11/14/2017,2364.592814,-5.01623817,2209.278571
11/13/2017,2364.592814,-5.01623817,2324.575
11/12/2017,2364.592814,-5.01623817,2432.925
11/11/2017,2364.592814,-5.01623817,2264.541667
11/10/2017,2364.592814,-5.01623817,2230.594771
11/9/2017,2364.592814,-5.01623817,2092.680556
11/8/2017,2364.592814,-5.01623817,2151.512821
11/7/2017,2364.592814,-5.01623817,2037.81203
11/6/2017,2364.592814,-5.01623817,1785.304965
11/5/2017,2364.592814,-5.01623817,2262.469231
11/4/2017,2364.592814,-5.01623817,2332.756303
11/3/2017,2364.592814,-5.01623817,2276.493333
11/2/2017,2364.592814,-5.01623817,2218.238532
11/1/2017,2364.592814,-5.01623817,2011.123188
10/31/2017,2364.592814,-5.01623817,2150.183673
10/30/2017,2364.592814,-5.01623817,2168.993506
10/29/2017,2364.592814,-5.01623817,2436.070588
10/28/2017,2364.592814,-5.01623817,2372.038462
10/27/2017,2364.592814,-5.01623817,1476.816667
10/26/2017,2364.592814,-5.01623817,1704.945946
10/25/2017,2364.592814,-5.01623817,2079.161677
10/24/2017,2364.592814,-5.01623817,1848.51462
10/23/2017,2364.592814,-5.01623817,1588.631868
10/22/2017,2364.592814,-5.01623817,2040.895425
10/21/2017,2364.592814,-5.01623817,1745.301676
10/20/2017,2364.592814,-5.01623817,2005.533708
10/19/2017,2364.592814,-5.01623817,2182.642384
10/18/2017,2364.592814,-5.01623817,2039.256098
10/17/2017,2364.592814,-5.01623817,1808.764368
10/16/2017,2364.592814,-5.01623817,1453.707692
10/15/2017,2364.592814,-5.01623817,2079.007092
10/14/2017,2364.592814,-5.01623817,2278.080882
10/13/2017,2364.592814,-5.01623817,1916.104575
10/12/2017,2364.592814,-5.01623817,2104.021583
10/11/2017,2364.592814,-5.01623817,1894.38125
10/10/2017,2364.592814,-5.01623817,1844.385093
10/9/2017,2364.592814,-5.01623817,1309.807692
10/8/2017,2364.592814,-5.01623817,1463.455696
10/7/2017,2364.592814,-5.01623817,1784.27044
10/6/2017,2364.592814,-5.01623817,2185.944
10/5/2017,2364.592814,-5.01623817,1737.507463
10/4/2017,2364.592814,-5.01623817,1541.704918
10/3/2017,2364.592814,-5.01623817,1966.68
10/2/2017,2364.592814,-5.01623817,1566.561538
10/1/2017,2364.592814,-5.01623817,1541.144928
9/30/2017,2364.592814,-5.01623817,1505.550296
9/29/2017,2364.592814,-5.01623817,1559.186441
9/28/2017,2364.592814,-5.01623817,1754.836735
9/27/2017,2364.592814,-5.01623817,1910.492754
9/26/2017,2364.592814,-5.01623817,1812.824
9/25/2017,2364.592814,-5.01623817,1277.772414
9/24/2017,2364.592814,-5.01623817,1228.078313
9/23/2017,2364.592814,-5.01623817,1637.517986
9/22/2017,2364.592814,-5.01623817,1450.323864
9/21/2017,2364.592814,-5.01623817,2014.726496
9/20/2017,2364.592814,-5.01623817,1813.570513
9/19/2017,2364.592814,-5.01623817,1718.141732
9/18/2017,2364.592814,-5.01623817,1123.198864
9/17/2017,2364.592814,-5.01623817,1350.633136
9/16/2017,2364.592814,-5.01623817,1622.661111
9/15/2017,2364.592814,-5.01623817,1540.62069
9/14/2017,2364.592814,-5.01623817,1385.894737
9/13/2017,2364.592814,-5.01623817,1362.925532
9/12/2017,2364.592814,-5.01623817,1456.850575
9/11/2017,2364.592814,-5.01623817,1400.289855
9/10/2017,2364.592814,-5.01623817,1289.289941
9/9/2017,2364.592814,-5.01623817,1597.074286
9/8/2017,2364.592814,-5.01623817,1456.670455
9/7/2017,2364.592814,-5.01623817,1705.092593
9/6/2017,2364.592814,-5.01623817,1410.903553
9/5/2017,2364.592814,-5.01623817,1538.742857
9/4/2017,2364.592814,-5.01623817,1268.11039
9/3/2017,2364.592814,-5.01623817,1443.969512
9/2/2017,2364.592814,-5.01623817,1630.287356
9/1/2017,2364.592814,-5.01623817,1722.233129
8/31/2017,2364.592814,-5.01623817,1615.869048
8/30/2017,2364.592814,-5.01623817,1886.684564
8/29/2017,2364.592814,-5.01623817,1734.658915
8/28/2017,2364.592814,-5.01623817,1689.619355
8/27/2017,2364.592814,-5.01623817,2157
8/26/2017,2364.592814,-5.01623817,2061.079208
8/25/2017,2364.592814,-5.01623817,2017.871287
8/24/2017,2364.592814,-5.01623817,1985.748428
8/23/2017,2364.592814,-5.01623817,2205.426966
8/22/2017,2364.592814,-5.01623817,2058.886957
8/21/2017,2364.592814,-5.01623817,1621.938462
8/20/2017,2364.592814,-5.01623817,1767.099338
8/19/2017,2364.592814,-5.01623817,2095.637584
8/18/2017,2364.592814,-5.01623817,1940.329609
8/17/2017,2364.592814,-5.01623817,2114.353846
8/16/2017,2364.592814,-5.01623817,2046.065789
8/15/2017,2364.592814,-5.01623817,1964.323077
8/14/2017,2364.592814,-5.01623817,1779.121622
8/13/2017,2364.592814,-5.01623817,1929.785185
8/12/2017,2364.592814,-5.01623817,1972.229167
8/11/2017,2364.592814,-5.01623817,1925.11194
8/10/2017,2364.592814,-5.01623817,1890.978261
8/9/2017,2364.592814,-5.01623817,1680.329268
8/8/2017,2364.592814,-5.01623817,1627.464052
8/7/2017,2364.592814,-5.01623817,1425.907143
8/6/2017,2364.592814,-5.01623817,1354.638418
8/5/2017,2364.592814,-5.01623817,1317.273743
8/4/2017,2364.592814,-5.01623817,1543.601449
8/3/2017,2364.592814,-5.01623817,1377.111842
8/2/2017,2364.592814,-5.01623817,885.0671141
8/1/2017,2364.592814,-5.01623817,1593.186207
7/31/2017,2364.592814,-5.01623817,1252.687075
7/30/2017,2364.592814,-5.01623817,1344.802548
7/29/2017,2364.592814,-5.01623817,1648.046667
7/28/2017,2364.592814,-5.01623817,1463.435065
7/27/2017,2364.592814,-5.01623817,1618.047619
7/26/2017,2364.592814,-5.01623817,1648.891892
7/25/2017,2364.592814,-5.01623817,1348.719101
7/24/2017,2364.592814,-5.01623817,1052.505814
7/23/2017,2364.592814,-5.01623817,1395.9875
7/22/2017,2364.592814,-5.01623817,1743.136364
7/21/2017,2364.592814,-5.01623817,1420.981481
7/20/2017,2364.592814,-5.01623817,1703.14094
7/19/2017,2364.592814,-5.01623817,1579.242424
7/18/2017,2364.592814,-5.01623817,1556.182432
7/17/2017,2364.592814,-5.01623817,1246.411043
7/16/2017,2364.592814,-5.01623817,1746.858268
7/15/2017,2364.592814,-5.01623817,1639.589928
7/14/2017,2364.592814,-5.01623817,1566.210191
7/13/2017,2364.592814,-5.01623817,1452.757062
7/12/2017,2364.592814,-5.01623817,1536.179191
7/11/2017,2364.592814,-5.01623817,1277.77665
7/10/2017,2364.592814,-5.01623817,1363.217391
7/9/2017,2364.592814,-5.01623817,1338.393939
7/8/2017,2364.592814,-5.01623817,1646.040541
7/7/2017,2364.592814,-5.01623817,1585.253521
7/6/2017,2364.592814,-5.01623817,1590.657718
7/5/2017,2364.592814,-5.01623817,1669.823529
7/4/2017,2364.592814,-5.01623817,1489.670588
7/3/2017,2364.592814,-5.01623817,1489.670588
7/2/2017,2364.592814,-5.01623817,1045.420213
7/1/2017,2364.592814,-5.01623817,1736.103896
6/30/2017,2364.592814,-5.01623817,1925.45
6/29/2017,2364.592814,-5.01623817,1782.235669
6/28/2017,2364.592814,-5.01623817,1982.725191
6/27/2017,2364.592814,-5.01623817,1844.408451
6/26/2017,2364.592814,-5.01623817,1481.303279
6/25/2017,2364.592814,-5.01623817,1555.664384
6/24/2017,2364.592814,-5.01623817,1624.6125
6/23/2017,2364.592814,-5.01623817,1940.179856
6/22/2017,2364.592814,-5.01623817,2001.45
6/21/2017,2364.592814,-5.01623817,1952.449275
6/20/2017,2364.592814,-5.01623817,1786.582781
6/19/2017,2364.592814,-5.01623817,1443.855172
6/18/2017,2364.592814,-5.01623817,1631.406897
6/17/2017,2364.592814,-5.01623817,1823.898649
6/16/2017,2364.592814,-5.01623817,1915.954248
6/15/2017,2364.592814,-5.01623817,2054.6
6/14/2017,2364.592814,-5.01623817,2069.333333
6/13/2017,2364.592814,-5.01623817,1830.598639
6/12/2017,2364.592814,-5.01623817,1526.657534
6/11/2017,2364.592814,-5.01623817,1808.460993
6/10/2017,2364.592814,-5.01623817,1868.768212
6/9/2017,2364.592814,-5.01623817,1862.890909
6/8/2017,2364.592814,-5.01623817,2058.909091
6/7/2017,2364.592814,-5.01623817,1969.642384
6/6/2017,2364.592814,-5.01623817,1767.865854
6/5/2017,2364.592814,-5.01623817,1652.447205
6/4/2017,2364.592814,-5.01623817,1590.208333
6/3/2017,2364.592814,-5.01623817,1859.856164
6/2/2017,2364.592814,-5.01623817,1880.641176
6/1/2017,2364.592814,-5.01623817,1961.182927
5/31/2017,2364.592814,-5.01623817,1943.916201
5/30/2017,2364.592814,-5.01623817,2130.05298
5/29/2017,2364.592814,-5.01623817,1867.533333
5/28/2017,2364.592814,-5.01623817,1975.678571
5/27/2017,2364.592814,-5.01623817,2178.69281
5/26/2017,2364.592814,-5.01623817,2147.93865
5/25/2017,2364.592814,-5.01623817,2198.974026
5/24/2017,2364.592814,-5.01623817,2188.75
5/23/2017,2364.592814,-5.01623817,2245.671233
5/22/2017,2364.592814,-5.01623817,2218.07483
5/21/2017,2364.592814,-5.01623817,2138.212121
5/20/2017,2364.592814,-5.01623817,1948.182927
5/19/2017,2364.592814,-5.01623817,2034.535211
5/18/2017,2364.592814,-5.01623817,2048.56129
5/17/2017,2364.592814,-5.01623817,1772.55303
5/16/2017,2364.592814,-5.01623817,1936.641176
5/15/2017,2364.592814,-5.01623817,2250.597561
5/14/2017,2364.592814,-5.01623817,2083.962025
5/13/2017,2364.592814,-5.01623817,2062.974026
5/12/2017,2364.592814,-5.01623817,2183.281481
5/11/2017,2364.592814,-5.01623817,2103.993243
5/10/2017,2364.592814,-5.01623817,2147.606452
5/9/2017,2364.592814,-5.01623817,2028.311111
5/8/2017,2364.592814,-5.01623817,1892.281437
5/7/2017,2364.592814,-5.01623817,2160.845238
