Date,Price,Open,High,Low,Vol,Change %
6-Jun-13,136.53,135.39,137.62,134.98,9.85,0.75%
7-Jun-13,133.28,134.11,134.62,133.18,11.06,-2.38%
10-Jun-13,133.94,133.3,134.28,132.99,6.14,0.50%
11-Jun-13,133.25,132.31,133.51,132.25,7.2,-0.52%
12-Jun-13,134.25,132.95,134.83,132.83,6.55,0.75%
13-Jun-13,133.74,133.31,134.2,132.82,7.16,-0.38%
14-Jun-13,134.43,134,134.6,133.88,4.28,0.52%
17-Jun-13,133.77,133.89,134.06,133.52,4.08,-0.49%
18-Jun-13,132.13,132.72,132.96,131.53,7.38,-1.23%
19-Jun-13,130.59,132.58,133.15,130.38,13.02,-1.17%
20-Jun-13,123.6,125.22,126.38,123.33,28.87,-5.35%
21-Jun-13,125.05,125.16,125.57,124.46,16.6,1.17%
24-Jun-13,123.93,124.31,124.7,123.31,12.75,-0.90%
25-Jun-13,123.47,123.65,123.9,122.88,9.37,-0.37%
26-Jun-13,118.28,119.88,119.9,118.06,24.75,-4.20%
27-Jun-13,115.94,119.1,119.51,115.65,30,-1.98%
28-Jun-13,119.11,115.22,119.33,114.68,32.99,2.73%
1-Jul-13,121.13,119.94,121.95,119.38,15.95,1.70%
2-Jul-13,120.05,121.34,121.47,119.78,10.55,-0.89%
3-Jul-13,120.74,120.7,121.77,120.54,6.75,0.57%
5-Jul-13,118.09,118.08,118.18,116.74,11.59,-2.19%
8-Jul-13,119.51,119.09,119.66,118.93,8.65,1.20%
9-Jul-13,120.62,120.84,121.51,120.05,8.2,0.93%
10-Jul-13,120.95,121.15,122.35,120.59,14.7,0.27%
11-Jul-13,124.24,124.26,124.36,123.47,11.28,2.72%
12-Jul-13,124.13,123.52,124.3,123.32,6.58,-0.09%
15-Jul-13,124.18,124.08,124.39,123.84,4.13,0.04%
16-Jul-13,124.89,124.76,125.21,124.33,5.58,0.57%
17-Jul-13,123.32,125.04,125.7,122.73,10.89,-1.26%
18-Jul-13,124.01,124.11,124.52,123.78,6.15,0.56%
19-Jul-13,125.11,124.89,125.42,124.65,5.77,0.89%
22-Jul-13,128.84,127.65,129.46,127.59,10.86,2.98%
23-Jul-13,129.71,128.7,130.14,128.35,8.83,0.68%
