date,cnyusdcloseopen,cnyusopenclose,cnyusdeltahigh,cnyusdeltalow,cnyusrange,daxcloseopen,daxopenclose,daxhigh,daxlow,daxrange,daxvol,stoxxcloseopen,stoxxopenclose,stoxxhigh,stoxxlow,stoxxrange,eurusdcloseopen,eurusdopenclose,eurusdhigh,eurusdlow,eurusdrange,ftsecloseopen,ftseopenclose,ftsehigh,ftselow,ftserange,hangsengco,hangsengoc,hangsenghigh,hangsengl,hangsengrange,hangsengvol,oilco,oiloc,oilhigh,oillow,oilrange,oilvol,isharesco,isharesoc,ishareshigh,ishareslow,isharesrange,isharesvol,ishfinco,ishfinoc,ishfinhigh,ishfinlow,ishfinrange,ishfinvol,nikkeico,nikkeioc,nikkeihigh,nikkeilow,nikkeirange,russellco,russelloc,russellhigh,russelllow,russellrange,goldco,goldoc,goldhigh,goldlow,goldrange,goldvol,matco,matoc,mathigh,matlow,matrange,matvol,uscommco,uscommoc,uscommhigh,uscommlow,uscommrange,uscommvol,vanguardco,vanguardoc,vanguardhigh,vanguardlow,vanguardrange,vanguardvol,vixco,vixoc,vixhigh,vixlow,vixrange,xlffinco,xlffinoc,xlffinhigh,xlffinlow,xlffinrange,xlffinvol,sepco,sephigh,seplow,seprange,sepvol,us5yco,us5yhigh,us5ylow,us10yco,us10yhigh,us10ylow,us13wco,us13whigh,us13wlow,us30yco,us30yhigh,us30ylow,spread30y5y,spread30y13w,spread5y13w,y
5-Dec-11,0.063694268,0.063653724,-0.063572791,0.191326531,0.063653724,1.356057443,-0.605616789,0.943558296,0.633165929,1.885234531,34.16100366,0.758911593,0.476108776,1.241167304,1.162452649,1.707986617,-0.007427213,-0.445665899,0.199674604,-0.402504472,1.399491094,0,1.1467681,0.749924827,0.040095719,1.939672841,-0.131881946,0.332985965,0.530639714,0.052947161,1.44790414,-35.20084656,0.588466065,0.390015601,0.155219247,0.953516091,1.574183392,-19.54891134,1.259793168,-1.535033424,0.19826518,-0.150715901,1.710691824,2.054942678,2.831402831,-0.876095119,3.706070288,2.660609994,2.591656131,-18.03479539,0.068043985,0.470985897,-0.12,0.17,0.603124094,1.224769073,-0.632688928,0.661893827,0.438596491,1.692139738,0.601308731,-0.486375623,0.134842,0.456729343,0.850259802,-27.39018088,1.10787172,-1.960784314,-0.114942529,-0.410436822,2.325581395,-14.21568627,0.46465317,-0.231252065,-0.18121911,0.382759195,0.447612732,-70.94499295,1.124353471,-1.156326414,0.40098241,0.225576349,1.440468152,-22.66817411,-4.19554907,4.798172125,-0.968088921,-5.067567568,9.213127718,1.019796621,0.310983953,2.814419688,2.22333079,2.175930799,87.14765591,0.116511036,0.718572624,0.291998746,1.345556788,8.527292153,-4.6875,-4.6875,-4.6875,-0.025407478,-2.540747843,-2.540747843,0,0,0,0.259235256,0.190174326,-0.658544616,2.129,3.044,0.915,1
6-Dec-11,0,-0.063613232,0,-0.063653724,0.127388535,0.94051981,-0.517769194,0.00648336,0.510942155,1.37387824,-2.089421391,0.657844184,0.486871848,0.556253743,1.062451746,1.198555283,0.246213534,-0.245608812,-0.457598347,0.097290825,0.837383178,0,0.282225892,0.129746191,1.035876751,1.025436672,0.407029464,0.323251248,0.194286076,0.501050344,1.138249743,-30.46408588,1.165501166,-1.19047619,1.04610616,0.550964187,2.074363992,-24.50145678,1.835554438,-0.197530864,0.395745733,0.93081761,1.171485543,26.21873675,4.04040404,-1.941747573,1.540357363,1.896333755,2.23325062,-10.19431988,0.625075922,-0.020694936,0.7,0.89,0.420394922,1.765938342,-0.129679144,1.01986044,1.023471616,1.68850466,-0.447532682,-1.029220395,-0.49765808,-1.35805385,1.729917395,21.70818505,1.588235294,-0.405327157,0.0287687,0.500735943,1.845044391,3.047619048,0.48013245,-0.856813314,0.478626836,-0.431034483,1.365301365,32.90183387,1.529808739,-0.332375353,0.576884846,0.630202566,1.386721122,33.04093567,-2.834302326,4.11368736,2.498189718,2.807433768,8.884615385,1.85916514,0.152648879,1.369157434,1.476456123,2.067892504,-21.38286249,0.004012521,0.527746193,0.078817712,1.800167543,0.090485509,1.639344262,1.639344262,1.639344262,0,0,0,0,0,0,1.123966942,-1.834862385,-0.232018561,2.114,3.05,0.936,2
7-Dec-11,0,0,0,0,0.127388535,-1.381571513,0.117740251,-1.219927261,-1.324259581,1.481063369,-22.36482117,-0.553306969,0.018249105,-0.503269153,-0.573812586,1.270356221,-0.09699321,0.097087379,-0.437458293,-0.314018692,0.712517813,0,0.013649523,-0.175804955,-0.433110407,1.28651137,-0.875295194,-0.365983449,-0.783678212,-0.812847255,1.167992567,-21.96250865,-0.19432569,0.19470405,-0.88190184,0.039138943,1.13458529,-15.14482345,-1.385452746,0.025087807,-1.03473762,-1.321036889,1.465016418,-27.06968934,-0.99009901,0.875,-1.577669903,-0.744416873,1.375,-17.37683089,-0.586592885,-0.807521599,-0.38,-1.12,1.171962959,-0.004015903,-0.029451138,-0.132837407,-0.054032149,1.608325449,-0.603633756,1.124406229,-0.81200353,-0.915838621,1.836525101,1.26705653,-0.174418605,1.106581246,0.690250216,0.24868117,2.293644996,-0.739371534,-0.166195779,0.74912602,-0.377792378,-0.04995005,1.032816925,24.91883117,-0.222318808,-0.022286096,-0.617699068,-0.246032213,1.008970897,-31.7032967,0.251436782,0.78824794,-0.635817732,5.423076923,2.626778548,-0.569456912,0.648892651,-0.525669096,-0.305516266,1.842498534,-43.736351,0.008749245,-0.055256528,0.699177333,1.037485112,-9.976470929,1.182795699,1.182795699,1.182795699,0.026069848,2.606984752,2.606984752,-66.66666667,0,-66.66666667,1.158940397,0.257815018,0.431893688,2.219,3.104,0.885,2
8-Dec-11,0,0,0.127226463,0,0.25477707,1.450366738,-1.986998591,0.693709525,-1.436273481,3.674090642,-7.836227334,0.975088153,-1.461114683,1.263693881,-1.348046016,3.951416443,-0.044766097,0.119429723,0.201072386,0.127503188,0.786516854,0,-0.391651942,0.696054855,-0.433726736,2.435812556,0.90691041,0.662134669,1.073196521,1.013620526,1.227659608,47.45314057,0.19432569,-0.659425912,-0.03868472,-0.665101721,1.772351319,49.89261982,-0.250815149,0.653759115,-0.0248942,-0.20207123,1.645153126,68.73129173,-1.053283767,0.876643707,-0.431565968,-2,2.99744898,-24.25463336,0.630075707,1.077505536,0.67,0.5,1.341968677,-0.693644715,0.61218986,-0.305932429,-1.297472631,2.629056552,0.362706624,0.361395817,0.563564098,1.347187821,1.049117787,-0.288739172,-0.77764977,0.870827286,-0.399885747,0.189919649,1.691455235,10.98696462,-0.330469266,-0.149204244,-0.478153339,-0.183241712,0.734312417,158.7069526,-0.579447305,0.919074178,0.377362938,-0.53810989,1.938683455,-7.079646018,1.706363313,0.209716882,5.154639175,3.757752645,4.008438819,-0.83438449,2.06535258,0.90551108,-0.307398369,3.081564691,61.60903317,-0.026218822,0.08135905,-0.656806286,1.788239808,11.41627591,-5.419766206,-5.419766206,-5.419766206,-0.025407478,-2.540747843,-2.540747843,0,-66.66666667,0,0.355067786,1.18932819,0.529275554,2.263,3.096,0.833,4
9-Dec-11,0,0.063653724,-0.063532402,0.063694268,0.127307447,0.998043281,-2.974947808,-0.975713087,-0.860368,3.55346989,27.74610679,0.550125377,-2.959089328,-1.209212493,-1.131943212,3.870174318,0,-0.499515396,0.037160907,-0.456928839,1.286778539,0,-1.138291409,-0.47248876,-0.25809573,2.215629029,-0.666559945,-0.023647195,-0.546907029,-0.278911734,0.95561548,-29.72118283,-0.819992191,-2.007874016,-1.315789474,-2.126821583,2.615694165,0.967535313,-1.498875843,-2.130357596,-1.494023904,-2.606934953,2.806652807,17.79475983,-2.234636872,-2.349206349,-2.476780186,-1.913265306,2.405721717,-39.30851064,-0.662908428,0.002654556,-0.47,0.13,0.73760694,-1.10435039,-2.061254913,-1.187458306,-1.300835273,2.746947836,-1.440377804,-0.586966938,-1.114912695,-1.210061993,1.14644301,13.22393822,-0.920863309,-2.207377287,-1.089761973,-2.070574512,2.709946397,15.43624161,-0.166030217,-0.814901048,-0.248508946,-0.567423231,1.057401813,-26.56034158,-1.310528654,-1.417963088,-1.415300721,-1.487826838,2.013732219,103.2900433,3.348447855,3.239959501,4.496281271,2.039381153,6.512749828,-1.049628891,-2.879080486,-1.345617539,-1.540782346,3.285891864,33.27510917,-0.011103401,-0.488537537,-1.07086098,2.387392685,3.312791128,-5.842696629,-5.842696629,-5.842696629,-0.030988687,-3.098868667,-3.098868667,0,100,0,1.207571802,-0.476493011,-1.678183613,2.12,3.005,0.885,1
12-Dec-11,-0.063613232,0,-0.063572791,-0.063653724,0.127388535,-1.156706001,3.10376837,-1.153826534,-1.129224368,3.527702521,3.820408163,-0.475951137,2.873315885,-1.127103576,-0.836356793,3.565628034,-0.014985764,0.232314149,-0.178306092,-0.045150124,1.151848227,0,0.828627021,-1.155162909,-0.782490878,1.831695725,-2.023520115,-0.720733592,-1.549993058,-2.347439395,1.780035089,28.05946543,-0.080353556,2.090872537,-0.431372549,-0.080482897,2.255336287,-43.57429048,0.310961389,1.704985792,-0.202224469,0.571725572,2.015503876,-39.90963855,0.975292588,3.090792015,1.650793651,0.975292588,3.090792015,273.2690622,-1.653282675,0.177554443,-1.29,-1.42,0.866161827,0.195104402,2.941582654,1.10721037,0.277469478,3.597122302,0.271117002,-0.018025596,-0.17300006,0.235322513,0.734408861,-28.81500426,-0.831600832,2.126385145,-0.608872137,-0.833829661,2.942942943,-0.654069767,-2.414486922,2.611683849,-0.647732935,-2.316213494,2.783505155,-12.91039672,0.410961197,1.455204638,0.358905323,0.640729962,1.728062756,-59.19931857,-3.203661327,-10.90847687,-4.205758654,-9.407305307,12.62837581,1.014399477,1.158268113,-0.226706597,1.09561849,1.934918123,-19.56913499,0.010532183,-0.207792636,0.244424068,1.925508747,-10.88226467,6.205250597,6.205250597,6.205250597,0.047208122,4.720812183,4.720812183,0,-50,0,0.500834725,-0.414937759,0,2.246,3.103,0.857,4
13-Dec-11,0,0.063653724,0.063613232,0.063694268,0.127307447,-0.693536183,-2.68721437,-0.907267294,-0.291777828,2.888635763,-19.49467946,-0.4315736,-2.701845246,-0.601298054,0.161532351,2.776872031,0.06728972,-1.479378362,-0.357249181,-0.903410374,1.709336777,0,-1.832992417,-0.204132464,-0.238932816,1.867218388,1.437030712,-1.472738729,0.416594251,-0.017831047,2.222272165,-29.72069652,-1.61480898,0.040032026,-1.45726664,-0.080547725,0.84643289,-23.45631528,-2.87020574,-0.915271967,-3.014184397,-2.687338501,1.672862454,58.55022171,-3.62273579,-1.685029164,-3.62273579,-3.348358017,2.798134577,-23.80840573,1.364968617,0.009707638,1.23,1.53,0.568956431,-1.542795814,-0.102193759,-1.963141026,0.207526287,1.353030512,-2.433894231,-0.221743148,-2.946097765,-2.997832892,0.788134541,83.71257485,-1.759530792,-0.626865672,-2.129521587,-0.780780781,1.543583535,24.94513533,-1.540522438,-0.136054422,-1.588097626,0.515463918,0.632478632,2.159827214,-1.591212496,-0.75153268,-1.855167552,-1.659845384,1.526011561,27.34864301,1.516300227,-4.144884242,-6.349206349,-2.472422975,8.151326053,-1.45052879,-0.929105617,-1.898189707,-1.857712031,1.89287622,-0.437926469,-0.011145086,-0.254317584,-0.585670089,2.265231127,-6.005309859,-3.146067416,-3.146067416,-3.146067416,-0.022297625,-2.229762482,-2.229762482,0,0,0,-0.032164683,0.737179487,1.439089692,2.213,3.059,0.846,4
14-Dec-11,0,-0.063613232,-0.063572791,-0.063653724,0.127388535,0.275865407,-0.467646547,-1.681968232,-0.886883084,2.063263413,24.495377,0.07402642,-0.447352431,-1.854678282,-1.059282825,1.950637297,0.015167602,-1.167728238,-1.12787571,-1.185140166,1.768278619,0,1.147597764,-0.058778741,-0.260876294,2.073628018,-1.336215983,0.653231656,-2.399805554,-1.137117059,0.916677152,-10.12660114,0.320128051,1.475867571,3.037569944,1.04796453,2.832070203,84.27969541,0.923726577,-1.830543933,0.417863672,-0.637280935,2.752538749,-27.9061284,-0.065919578,-2.308707124,-0.842514582,-2.331778814,4.365620737,112.5731895,-1.367026354,0.20256528,-1.02,-1.33,0.886509837,1.179840415,-3.200323537,1.375834355,-1.283998343,4.083916084,-0.080251867,-2.106758927,0.480265993,-2.097554921,3.44193712,63.23337679,0.841093421,-2.502234138,1.043219076,-1.543583535,4.21149708,-1.346604215,0.051089918,-0.221276596,0.781382708,0.034188034,1.384142174,131.6548145,0.688386843,-1.732000872,0.3871601,-0.693639306,2.630968507,16.80327869,-3.700818076,2.791262136,-5.228993869,-9.243369735,12.93510958,0.859827842,-2.248188561,0.231618278,-1.814208712,4.015945082,23.91571195,0.02911393,-0.413534425,-0.637192585,2.495422423,14.46993115,-1.276102088,-1.276102088,-1.276102088,-0.026772434,-2.677243431,-2.677243431,0,0,0,0.228982663,-1.336302895,-1.715605411,2.166,3.015,0.849,4
15-Dec-11,0,-0.063653724,-0.063613232,-0.063694268,0.127469726,-0.610987382,-1.112392795,-1.381135699,-1.0285798,1.699693752,6.119246862,-0.377712319,-2.065759798,-1.199972043,-1.759581726,2.531381607,-0.030688967,-0.376055257,-1.306942661,-0.47666641,0.919273851,0,-2.246751,-0.648032197,-0.866320631,2.298390102,-0.792095159,0.291671285,0.058269875,-0.092854714,1.069328809,14.62765486,-3.22327044,-2.071486596,-4.072924748,-4.547267651,3.343083995,65.83534347,-0.372935535,-1.069518717,-2.210663199,-1.175841796,1.676581936,12.41356047,-1.012829169,-1.568894952,-4.183006536,-1.978171896,2.01809325,-45.21600464,-0.45645817,0.062956833,-0.63,-0.38,0.638671187,-0.816087792,-0.525133389,-3.641494222,-1.398601399,1.716312057,-1.047649101,-2.487403533,-3.584778479,-3.619421907,3.479118711,69.04952077,-0.519401161,-0.706388206,-3.156342183,-0.952966492,1.893234016,15.54896142,-1.074718526,-1.758923952,-2.258553851,-2.717019822,1.861935711,-34.27362482,-0.440628489,-0.791986956,-2.336667317,-1.280556431,1.53301172,189.1929825,2.951593861,-0.458715596,4.832572298,10.70047271,6.948757764,-1.110394937,0.721911139,-1.853419173,0,2.088093613,-20.90143635,0,-1.930616652,-0.816781821,1.344391295,4.287686488,0.352526439,0.352526439,0.352526439,-0.030056037,-3.005603668,-3.005603668,0,0,0,0.465735196,-2.031602709,-2.819738167,2.069,2.918,0.849,2
16-Dec-11,0,-0.063694268,-0.063653724,-0.063734863,0.12755102,0.675578047,0.299992299,0.420507312,0.123697389,2.001175609,-9.423361262,0.309622786,0.54909298,-0.763125898,0.032186263,1.716199436,0.007703567,0.277307041,-0.099510104,0.092699884,0.725476576,0,0.634456287,-1.022376438,0,1.252515465,-1.262361315,-0.529118005,-1.852176632,-2.108891696,1.334378615,42.26550413,0.58067192,-2.18556701,-1.738778811,-1.044713748,2.618243243,5.648731375,2,-1.311605723,0.39893617,0.378583018,1.697198276,23.19579895,2.772002772,-1.550910317,1.159618008,1.183020181,1.994497937,-66.0756814,-0.822619211,-0.848379404,-1,-1.32,0.968086694,1.614770065,-0.541741909,0.390461581,0.624113475,1.480124048,1.210020276,-1.557451208,-1.519003432,-0.223610654,2.13565355,-49.16135129,1.515620167,-0.822669104,0.182759671,0.310366232,1.763613861,-42.16743708,0.56169914,-0.69820213,-1.034661148,-0.14052345,0.949868074,-29.27291088,0.986142287,-0.604505957,0.16260163,0.566030634,1.125703591,-27.420529,-6.374807988,2.994257588,-8.239564428,-6.288819876,4.722452361,1.512893421,-1.412110148,0.471862646,0.803189016,1.752543936,-35.70235859,0.024760197,-0.010606251,0.219106225,1.112099549,-11.35218889,0,0,0,0.003676471,0.367647059,0.367647059,0,0,0,0.550395597,-2.962475313,-1.347150259,2.118,2.915,0.797,2
19-Dec-11,0,0.382409178,0.636942675,0.06377551,0.701083493,0.59033752,-1.087180911,-0.360083991,0.197988089,1.433060328,64.0494069,0.217538845,-1.211357429,-0.155937429,-0.345324523,1.90950432,0.015363343,0.115207373,0.275840932,0.308713437,0.692467492,0,-0.25014581,0.342840107,0.382723411,1.212286583,-0.006879908,1.441233721,1.414313259,0.728964089,2.023846962,29.0731918,0.21079258,0.294488851,-1.399176955,-0.971283784,2.174840085,-39.35566517,1.006846557,-0.265816055,0.238410596,0.673491379,1.257693337,-21.59298502,0.273972603,-0.683060109,-0.741739717,-0.825309491,2.080443828,-57.87831513,0.463629994,-0.172167757,-0.26,0.2,0.502920994,0.796089385,0.048496605,1.708570635,0.944460107,2.248289345,1.299809624,0.59620245,0.271055179,1.443543603,0.955165692,-15.7527881,0.491551459,-0.550290431,0.243235026,0,2.011138614,43.69449378,1.160133591,-0.503909644,0.278794215,0.193491645,1.035814607,-32.28627521,0.584795322,-0.418604651,0.278300099,-0.023447468,1.430919507,67.36877299,-3.783353246,0.53807947,-1.028481013,-2.609776305,6.422798809,0.239049289,-0.475981039,-0.391532861,-0.398394646,1.759553905,61.45106314,0.027963479,0.443869379,0.254096625,1.303496432,40.29719133,-6.088992974,-6.088992974,-6.088992974,-0.031397174,-3.139717425,-3.139717425,0,0,0,0.034258308,-0.101763908,-0.630252101,2.056,2.86,0.804,4
20-Dec-11,-0.063492063,0.254129606,-0.126582278,0.191204589,0.381679389,-0.877620673,0.335648844,0.004155844,-0.864508265,2.321856635,-66.16471525,-0.416757463,0.428986934,-0.297636313,-0.738517508,2.362147007,0.061373226,-0.368013494,-0.328570337,-0.123105332,0.485324705,0,-0.414861509,-0.781088095,-0.821555721,1.253584075,-1.267405245,0.091783759,-1.620739002,-1.132168052,1.519680067,-36.95660183,0.293624161,-0.585529067,-0.041736227,0.597014925,1.526070369,-36.82558484,-0.772921109,-1.826484018,-1.479915433,-2.38158951,2.192982456,-12.84560422,0.962861073,-2.247956403,-0.27173913,-0.485436893,2.299651568,372.7777778,-0.456216108,-0.80433891,-0.81,-1.41,1.120250089,0.8101932,-2.656958373,-0.21851953,-1.270772239,3.338048091,0.161051343,-0.392333419,0.315376199,0.298895387,0.971754341,-30.77771649,0.307408546,-2.083971805,-0.606612072,-1.423267327,2.856246077,-19.77750309,-0.192106182,-0.052493438,-0.22589053,0.070224719,0.736842105,33.50026357,0.210182158,-1.421582382,-0.578168336,-0.985226343,1.847910492,-60.36755893,3.499382462,-0.875099443,1.438848921,3.700552956,4.101722724,0.238637703,-2.505118986,-1.021405958,-2.320128469,3.112518659,-33.08535237,0.006555597,-0.525579412,-1.055789707,1.846349384,-31.53840398,0.872817955,0.872817955,0.872817955,-0.022150189,-2.215018909,-2.215018909,0,0,0,0.561600562,-2.444821732,-2.114164905,1.94,2.792,0.852,1
21-Dec-11,0,-0.126742712,0.063371356,0.063613232,0.381436745,-0.319184018,3.439473093,1.254839626,-0.117997445,3.728228497,27.18360945,-0.111214508,2.812542604,1.256310645,0.38483388,3.250789536,0.061562139,0.584480504,0.682306041,0.100146368,1.069724488,0,1.017895653,0.299811832,-0.269694633,1.831789171,-0.140900071,0.19645171,0.985773622,1.059058066,1.446061597,-14.10021149,3.239377366,0.65199674,3.340292276,3.815175922,1.06165782,39.64876098,1.668946648,1.520452099,1.388948498,1.781798246,1.79854565,27.23222242,5.017421603,-0.464499005,2.792915531,3.693379791,1.411290323,-48.13944379,0.264099362,0.221807327,-0.12,0.55,0.446876732,2.193180535,1.947244856,1.122365179,2.418670438,2.030106339,1.259120553,0.102027803,1.007314256,1.438196424,0.542853493,-27.17131474,2.159624413,1.746323529,1.510527922,2.040175769,2.32236235,25.19260401,1.488095238,0.293255132,1.410658307,1.526315789,0.622083981,266.3770977,1.654848739,1.534883721,1.791104825,1.705759339,1.933375262,119.9596774,-5.457463884,-1.443123939,-7.092198582,-7.547169811,4.614019521,1.916313283,1.841827629,1.509282626,2.211844919,2.403765505,54.53725962,0.030696064,1.490319116,0.278614404,3.076997636,10.81391981,5.933250927,5.933250927,5.933250927,0.064640884,6.464088398,6.464088398,0,100,0,0.322812052,2.227636617,0.611951044,2.013,2.928,0.915,2
22-Dec-11,0,0.126903553,0,0.127145582,0.253968254,1.226092563,-2.148944366,2.011727668,2.378523928,3.356596588,12.04717127,0.583895792,-1.373264194,2.243644995,2.116687052,3.379157468,0,-0.259958712,0.487322013,0.230875789,1.328316953,0,-0.550963171,0.975069477,0.806580254,2.001991939,2.115249978,-0.250188534,1.108278493,1.545733507,1.009035965,19.05007018,0.36437247,1.250504236,1.818181818,0.816659861,2.065613609,2.286916243,-0.251822399,0.558065373,0.138103276,0.188526798,1.747311828,-33.36601765,1.666666667,-1.704918033,1.060304838,0.067204301,2.41773002,-22.73413897,1.274638696,0.204199111,1.39,1.48,0.358019119,-0.528312111,0.837532344,0.541418517,0.276204944,2.299958683,0,0.114664288,0.063520295,-0.287393026,0.896688657,31.40043764,-0.210779886,0.362100181,0.28558545,1.045524454,1.552820557,-40.86153846,-0.206398349,0.534298518,0.291945732,0.103680664,0.811324012,-55.48310611,-2.542375172,-0.023497063,-2.559412823,-1.910083857,1.258603627,-21.24197984,-3.01464255,-4.840142096,1.526717557,-6.299911269,13.35227273,0,0.550881507,0.312207907,1.041039658,1.665104106,-22.56465098,-0.004031982,0.182650754,1.973098196,1.267167886,-27.03848269,7.351225204,7.351225204,7.351225204,0.022314478,2.231447846,2.231447846,0,-50,0,0.273504274,2.485529452,3.899821109,2.087,2.999,0.912,1
28-Dec-11,0,-0.063371356,-0.063331222,0.063492063,0.126903553,0.666490547,0.37820769,-1.327164374,0.845863033,1.129467875,-39.02455802,0.390759017,0.883219713,-1.3423254,0.696300401,1.286216447,0.015331545,0.030658389,-0.575888459,-0.046068796,0.791212168,0,1.247370003,-0.185428868,0.336768032,1.471128477,-0.323515566,0.116366957,-0.461098936,-0.274867357,0.820406763,-36.54786974,0.517928287,0,0.793650794,2.025111381,0.833664152,-47.23151977,0.132135307,1.174452362,1.373844122,1.827956989,1.293558606,23.29199075,-0.733822548,2.956989247,0.721311475,-0.067159167,3.225806452,661.3880743,-0.359811725,-0.407851437,-0.41,-0.67,0.627746316,0.519954082,0.162568857,0.821217017,2.162236607,0.957131302,-0.51539832,-0.198273105,-0.463403796,-0.512393518,0.94637224,-17.6519567,0.330727601,0.64429128,0.944244604,1.217964134,1.278195489,-20.81165453,-0.017143837,0.154320988,0.376712329,-0.56965303,1.770833333,-98.45055078,0.399619173,0.749239072,1.008445146,1.306100658,0.96108767,-29.38609252,-1.633224452,0.379506641,-10.90225564,-3.693181818,4.867256637,0.703845635,1.358651483,2.106608006,1.745185359,2.026242285,-18.45574388,0,0.813596228,1.15574179,0.92464544,18.02049327,-0.326086957,-0.326086957,-0.326086957,-0.008629442,-0.862944162,-0.862944162,0,0,0,0,0,1.480716253,2.14,3.035,0.895,4
29-Dec-11,0.317057705,0,0.253485425,0.19035533,0.189993667,0.404806414,-1.780161916,0.257722326,-0.844781494,2.253923313,-18.43411552,0.79013823,-1.569197461,1.094167653,0.084771339,2.307729831,0.145582714,-1.025248661,-0.304854813,-0.829620525,1.324554609,1.021262715,-0.096141637,1.80708462,1.878012669,1.400483704,1.323683096,-0.552211583,1.269796095,1.225930315,0.864096811,-4.556598688,1.664684899,-1.442495127,0.984251969,-0.119094879,1.947535771,33.38584636,-1.056475805,-1.186395993,-1.016419077,-1.187961985,1.469409565,-32.94117647,-3.65535248,0.677506775,-2.408854167,-0.806451613,1.558265583,-78.4953139,0.36842657,-0.029313715,0.24,0.37,0.496262582,0.776649542,-2.14162119,0.320470023,-0.957131302,2.259425616,-1.275314022,-1.960402467,-1.619897959,-3.006502285,2.38948626,66.22851365,0.908143516,-2.360578342,0.727542687,-0.511278195,2.53929867,-17.21419185,0.719054956,-0.322964474,0.358239509,1.111111111,1.013049451,6564.84375,0.325352088,-1.366680629,0.278613884,-0.375058603,1.623527059,67.65554182,4.536862004,6.329113924,10.45475856,8.702064897,6.558118498,0.266955948,-1.717892994,0,0.233243427,1.788826537,-33.90300231,0.907496411,0.846863916,0.395590978,1.37829645,-32.70871215,-0.763358779,-0.763358779,-0.763358779,-0.016385049,-1.638504864,-1.638504864,200,200,0,2.211796247,1.328903654,-1.662707838,2.043,2.918,0.875,1
30-Dec-11,0,0.063211125,0.063211125,0.063331222,0.189873418,0.569372079,0.769279806,-0.890813119,0.078318984,1.263723231,-17.41355463,0.282479612,1.36552578,-0.641072876,-0.227934883,1.884092111,0.023191095,0.177757168,-0.886782356,-0.410534469,0.840009333,0,1.07800414,-0.019576642,0.107631452,1.271632766,-1.020918569,0.372678646,-1.140514244,-0.910846154,0.630314771,39.70809572,0.079113924,-0.039525692,-1.247563353,-0.874403816,1.563753007,4.435258283,0.506937033,0.63711176,-0.052659294,0.534330751,0.876959872,-18.02695144,0.605652759,0.401337793,0.266844563,0.81300813,1.008064516,-65.43283582,-0.663728896,0.372622856,-0.61,-1,0.888502641,0.542702085,0.781926407,-0.718754159,0.462773921,1.056767376,-1.284513011,0.838419746,-2.294826916,-1.586353378,1.652390908,20.49878345,-0.03022061,1.330108827,-1.120283019,-0.120918984,1.513317191,-32.06349206,-0.392223738,0.085601781,-0.475947646,-0.394917582,0.930873987,3.258703552,-0.0234899,1.198031478,-0.092607087,0.164705882,1.362466526,-23.81420496,0,-3.698979592,-0.169779287,2.442333786,3.841059603,0.349392631,1.240079365,-0.076203737,0.311225174,1.395690733,-12.18262287,0.008801335,-0.182481103,0.088895517,1.103423805,-3.05747283,-3.296703297,-3.296703297,-3.296703297,-0.011452369,-1.145236856,-1.145236856,0,-66.66666667,0,0.137033231,-3.409836066,-0.069013112,2.083,2.911,0.828,3
4-Jan-12,-0.063171194,0.442477876,0.379027164,0.126582278,0.442477876,0.312030885,0.533830575,0.847527177,0.725788161,1.386112405,-29.05710936,0.204599787,0.852427328,1.05877118,1.669414949,1.272158954,0.007714859,-0.115713955,0.277670652,0.365559617,0.751704898,0,0.098980199,0.388376024,0.697305921,0.960940887,0.495268706,-0.29557204,0.527729704,0.667105739,0.490989674,-30.53950207,-0.672202452,0,0.078957758,0.320769848,1.318944844,-14.31802625,-0.079134793,0.158394931,0.474183351,0.611214457,0.739566825,3.691066998,0,0.932711526,1.530272788,0.873655914,1.665556296,88.25561313,0.428747132,0.242445079,0.6,1.02,0.472814643,-0.265778947,-0.279946164,0.120659606,0.121934697,1.055480379,1.197286151,-0.098593401,2.010350318,2.374047346,1.291257659,-45.22968198,-0.238663484,0.179425837,0.387596899,1.210653753,0.687799043,-15.65420561,0.20526856,-0.358484124,0.375747225,0.499913808,0.806174957,-59.2689295,-0.232130908,0.465332713,0.278095004,0.963119568,0.674732434,-36.12903226,0.927152318,2.362204724,-0.255102041,0,3.57615894,-0.30622244,-0.230608561,-0.076261851,0.697845367,0.616218881,-26.44562334,-0.015840921,0.045899297,0.616920264,0.529641834,-0.27566469,-5.340909091,-5.340909091,-5.340909091,-0.012111638,-1.21116377,-1.21116377,0,200,0,0.551724138,-0.644942295,-1.104972376,2.113,2.984,0.871,2
